,x,y
1823,691.40625,1132.8125
276,714.84375,1140.625
953,781.25,1167.96875
577,773.4375,1117.1875
463,730.46875,1164.0625
1114,707.03125,1046.875
2063,726.5625,1183.59375
2115,468.75,1007.8125
1201,714.84375,1054.6875
1051,781.25,1125.0
2149,695.3125,1113.28125
1016,777.34375,1105.46875
1942,773.4375,1109.375
2071,730.46875,1171.875
1892,734.375,1113.28125
186,703.125,1042.96875
162,699.21875,1156.25
1738,742.1875,1078.125
871,777.34375,1089.84375
801,785.15625,1152.34375
1933,789.0625,1105.46875
1299,750.0,1097.65625
435,710.9375,1160.15625
973,777.34375,1121.09375
1231,746.09375,1042.96875
2094,718.75,1136.71875
310,722.65625,1203.125
167,695.3125,1183.59375
555,765.625,1105.46875
2013,699.21875,1105.46875
78,699.21875,1144.53125
1278,746.09375,1101.5625
1117,703.125,1050.78125
1963,757.8125,1085.9375
686,750.0,1125.0
245,699.21875,1148.4375
80,691.40625,1148.4375
603,761.71875,1125.0
1107,699.21875,1031.25
1655,746.09375,1046.875
650,757.8125,1101.5625
1674,738.28125,1070.3125
1151,718.75,1085.9375
1641,757.8125,1011.71875
122,703.125,1093.75
1159,710.9375,1078.125
883,773.4375,1121.09375
145,703.125,1125.0
397,753.90625,1292.96875
431,730.46875,1253.90625
281,714.84375,1144.53125
2131,703.125,1113.28125
218,707.03125,1121.09375
1244,726.5625,1078.125
1657,753.90625,1035.15625
609,753.90625,1136.71875
1149,718.75,1089.84375
1305,746.09375,1101.5625
1939,457.03125,816.40625
513,730.46875,1238.28125
2068,832.03125,1296.875
1516,707.03125,1058.59375
795,789.0625,1144.53125
969,773.4375,1125.0
748,796.875,1105.46875
1981,707.03125,1089.84375
200,695.3125,1085.9375
622,742.1875,1121.09375
222,699.21875,1132.8125
1556,718.75,1097.65625
1867,753.90625,1117.1875
93,695.3125,1156.25
1613,320.3125,730.46875
2046,812.5,1222.65625
309,722.65625,1203.125
1524,707.03125,1070.3125
547,761.71875,1109.375
1156,714.84375,1074.21875
980,773.4375,1109.375
1567,738.28125,1082.03125
711,785.15625,1144.53125
685,750.0,1121.09375
201,695.3125,1085.9375
669,750.0,1109.375
341,730.46875,1203.125
1502,695.3125,1027.34375
1494,699.21875,1027.34375
1630,777.34375,1078.125
1871,746.09375,1113.28125
1786,718.75,1136.71875
2021,695.3125,1121.09375
1739,746.09375,1074.21875
1277,738.28125,1101.5625
1916,722.65625,1117.1875
932,777.34375,1156.25
1088,718.75,1078.125
1453,750.0,1113.28125
1420,796.875,1097.65625
379,746.09375,1250.0
1183,710.9375,1074.21875
1190,726.5625,1050.78125
2145,691.40625,1117.1875
1703,742.1875,1078.125
877,777.34375,1101.5625
620,671.875,1085.9375
694,750.0,1125.0
985,773.4375,1109.375
1391,769.53125,1085.9375
1178,710.9375,1074.21875
2009,691.40625,1101.5625
634,757.8125,1101.5625
149,707.03125,1136.71875
2040,699.21875,1109.375
706,757.8125,1140.625
50,718.75,1148.4375
488,730.46875,1214.84375
1629,796.875,1058.59375
1358,722.65625,1031.25
1039,769.53125,1117.1875
1387,781.25,1070.3125
637,753.90625,1101.5625
1005,769.53125,1101.5625
1330,742.1875,1078.125
339,710.9375,1226.5625
1331,750.0,1093.75
316,722.65625,1218.75
128,695.3125,1089.84375
244,707.03125,1152.34375
2012,699.21875,1105.46875
1408,773.4375,1117.1875
1249,726.5625,1078.125
1462,738.28125,1074.21875
1639,757.8125,1019.53125
1226,738.28125,1058.59375
1896,726.5625,1113.28125
1191,742.1875,1046.875
790,785.15625,1136.71875
461,730.46875,1164.0625
814,785.15625,1156.25
922,781.25,1148.4375
460,730.46875,1167.96875
1561,726.5625,1093.75
898,777.34375,1132.8125
1534,710.9375,1078.125
2090,171.875,933.59375
1258,742.1875,1089.84375
1919,710.9375,1113.28125
1236,726.5625,1070.3125
1074,746.09375,1101.5625
484,726.5625,1199.21875
599,761.71875,1125.0
1811,671.875,1152.34375
187,707.03125,1046.875
2077,742.1875,1191.40625
55,707.03125,1152.34375
224,699.21875,1136.71875
920,785.15625,1144.53125
2103,699.21875,1128.90625
1940,773.4375,1058.59375
1294,746.09375,1097.65625
1186,714.84375,1062.5
2035,683.59375,1121.09375
1768,718.75,1117.1875
197,691.40625,1082.03125
1498,710.9375,1003.90625
288,718.75,1160.15625
804,785.15625,1152.34375
1777,734.375,1121.09375
82,707.03125,1148.4375
359,742.1875,1191.40625
924,781.25,1152.34375
687,753.90625,1125.0
261,707.03125,1105.46875
2117,691.40625,1109.375
1819,687.5,1136.71875
968,773.4375,1128.90625
1852,753.90625,1132.8125
702,753.90625,1132.8125
195,691.40625,1082.03125
241,707.03125,1136.71875
1880,742.1875,1109.375
1105,699.21875,1042.96875
1872,746.09375,1113.28125
271,714.84375,1132.8125
1181,710.9375,1078.125
740,792.96875,1113.28125
1203,734.375,1500.0
2104,707.03125,1125.0
869,777.34375,1093.75
1904,726.5625,1113.28125
989,769.53125,1109.375
428,738.28125,1269.53125
1783,707.03125,1132.8125
1577,730.46875,1089.84375
259,710.9375,1117.1875
1328,742.1875,1078.125
903,773.4375,1132.8125
2060,753.90625,1117.1875
1778,726.5625,1121.09375
1354,343.75,722.65625
860,777.34375,1113.28125
832,851.5625,1164.0625
2020,695.3125,1121.09375
1054,789.0625,1125.0
1643,328.125,765.625
915,777.34375,1136.71875
2064,882.8125,1230.46875
1006,773.4375,1105.46875
1787,707.03125,1136.71875
1803,687.5,1136.71875
33,734.375,1125.0
1885,738.28125,1109.375
771,789.0625,1121.09375
371,742.1875,1226.5625
360,742.1875,1191.40625
2011,695.3125,1105.46875
963,675.78125,1171.875
1549,710.9375,1085.9375
1363,726.5625,1019.53125
911,773.4375,1148.4375
1742,746.09375,1070.3125
1921,718.75,1113.28125
2030,699.21875,1117.1875
123,703.125,1085.9375
1217,781.25,1066.40625
1848,753.90625,1171.875
1206,859.375,1042.96875
1592,738.28125,1085.9375
794,789.0625,1144.53125
1557,726.5625,1089.84375
119,699.21875,1093.75
1144,710.9375,1117.1875
2018,699.21875,1117.1875
1835,699.21875,1148.4375
1069,648.4375,1156.25
701,753.90625,1132.8125
970,765.625,1117.1875
808,785.15625,1156.25
1377,761.71875,1000.0
1002,769.53125,1105.46875
150,707.03125,1140.625
1166,718.75,1078.125
1119,707.03125,1058.59375
205,691.40625,1097.65625
1154,714.84375,1082.03125
1168,710.9375,1078.125
193,699.21875,1066.40625
1594,738.28125,1082.03125
777,785.15625,1128.90625
1096,722.65625,1058.59375
1635,308.59375,777.34375
2093,714.84375,1132.8125
750,789.0625,1113.28125
1230,710.9375,1097.65625
1767,722.65625,1109.375
1886,734.375,1109.375
1267,742.1875,1105.46875
1790,707.03125,1136.71875
1775,726.5625,1113.28125
174,683.59375,1070.3125
13,769.53125,1109.375
602,761.71875,1125.0
1086,718.75,1074.21875
1350,351.5625,750.0
1437,781.25,1097.65625
131,691.40625,1097.65625
683,750.0,1121.09375
1881,753.90625,1101.5625
191,687.5,1070.3125
1765,714.84375,1113.28125
447,726.5625,1152.34375
873,785.15625,1097.65625
1586,738.28125,1093.75
833,773.4375,1171.875
1122,710.9375,1074.21875
2053,480.46875,1210.9375
1243,730.46875,1062.5
1827,687.5,1136.71875
375,746.09375,1234.375
959,843.75,1160.15625
1858,765.625,1128.90625
1260,738.28125,1097.65625
1535,707.03125,1082.03125
2065,734.375,1183.59375
2007,691.40625,1097.65625
29,750.0,1117.1875
168,695.3125,1128.90625
1059,812.5,1121.09375
511,730.46875,1238.28125
1868,750.0,1109.375
347,714.84375,1179.6875
1696,738.28125,1082.03125
1520,707.03125,1066.40625
1428,781.25,1117.1875
1780,726.5625,1128.90625
286,718.75,1156.25
528,718.75,1230.46875
2097,710.9375,1128.90625
1061,816.40625,1117.1875
967,773.4375,1132.8125
34,734.375,1125.0
1659,738.28125,1066.40625
1483,707.03125,1050.78125
1999,695.3125,1093.75
524,722.65625,1226.5625
2008,695.3125,1097.65625
1735,746.09375,1085.9375
803,781.25,1144.53125
786,789.0625,1132.8125
936,781.25,1152.34375
608,757.8125,1136.71875
1532,707.03125,1082.03125
972,785.15625,1125.0
48,722.65625,1144.53125
1795,691.40625,1140.625
1988,699.21875,1082.03125
1889,730.46875,1109.375
2148,687.5,1109.375
1395,765.625,1089.84375
619,664.0625,1156.25
854,781.25,1113.28125
825,781.25,1148.4375
1345,628.90625,1027.34375
177,683.59375,1062.5
1935,757.8125,1234.375
1901,726.5625,1109.375
1714,746.09375,1089.84375
498,734.375,1226.5625
243,703.125,1156.25
1996,691.40625,1089.84375
361,746.09375,1191.40625
1817,679.6875,1144.53125
1128,714.84375,1082.03125
550,761.71875,1113.28125
846,796.875,1121.09375
798,785.15625,1148.4375
826,781.25,1160.15625
1802,687.5,1144.53125
354,734.375,1183.59375
2105,703.125,1125.0
313,722.65625,1214.84375
948,785.15625,1160.15625
1371,746.09375,1027.34375
135,707.03125,1097.65625
1976,714.84375,1089.84375
623,750.0,1125.0
2079,734.375,1148.4375
1669,738.28125,1062.5
1476,707.03125,1054.6875
2055,800.78125,1296.875
1263,742.1875,1105.46875
1468,355.46875,777.34375
889,773.4375,1117.1875
565,773.4375,1113.28125
536,746.09375,1140.625
1346,785.15625,1500.0
727,789.0625,1140.625
1590,734.375,1093.75
554,761.71875,1109.375
858,777.34375,1117.1875
473,730.46875,1179.6875
1433,781.25,1097.65625
895,773.4375,1132.8125
573,773.4375,1117.1875
101,757.8125,1234.375
1146,718.75,1082.03125
680,750.0,1117.1875
1027,773.4375,1109.375
704,757.8125,1136.71875
2118,687.5,1105.46875
357,734.375,1195.3125
817,785.15625,1148.4375
1116,703.125,1050.78125
1425,781.25,1121.09375
1393,781.25,1039.0625
151,710.9375,1144.53125
1760,824.21875,1140.625
1078,738.28125,1066.40625
1022,773.4375,1109.375
1737,746.09375,1082.03125
581,777.34375,1113.28125
1478,707.03125,1046.875
1642,757.8125,1039.0625
1019,773.4375,1109.375
231,699.21875,1152.34375
189,695.3125,1066.40625
307,722.65625,1199.21875
605,757.8125,1128.90625
274,718.75,1132.8125
1092,714.84375,1066.40625
267,707.03125,1132.8125
530,714.84375,1222.65625
1380,769.53125,1046.875
1744,757.8125,1046.875
238,703.125,1152.34375
198,691.40625,1085.9375
1718,753.90625,1089.84375
756,789.0625,1109.375
1467,125.0,816.40625
494,730.46875,1218.75
1068,707.03125,1152.34375
1536,710.9375,1082.03125
1743,730.46875,1093.75
1452,769.53125,1078.125
1691,750.0,1070.3125
1855,761.71875,1132.8125
31,742.1875,1113.28125
1351,738.28125,1093.75
1370,757.8125,1011.71875
211,695.3125,1109.375
60,703.125,1152.34375
1822,695.3125,1128.90625
1618,703.125,1066.40625
1661,328.125,757.8125
1332,757.8125,1078.125
1807,687.5,1148.4375
1228,722.65625,1066.40625
1321,738.28125,1101.5625
351,726.5625,1175.78125
1993,695.3125,1082.03125
691,750.0,1125.0
469,734.375,1171.875
661,757.8125,1105.46875
74,703.125,1148.4375
2162,726.5625,1132.8125
1020,777.34375,1109.375
434,714.84375,1195.3125
1072,718.75,1117.1875
1563,730.46875,1093.75
109,699.21875,1121.09375
1410,781.25,1105.46875
1920,718.75,1121.09375
1481,703.125,1054.6875
1424,777.34375,1128.90625
457,726.5625,1156.25
278,714.84375,1140.625
466,730.46875,1167.96875
1605,722.65625,1062.5
676,750.0,1113.28125
1355,343.75,730.46875
1368,726.5625,1054.6875
1975,718.75,1085.9375
1922,722.65625,1121.09375
1724,750.0,1093.75
499,730.46875,1226.5625
2109,699.21875,1117.1875
422,753.90625,1269.53125
1356,718.75,1066.40625
692,750.0,1125.0
981,769.53125,1109.375
1833,656.25,1156.25
1533,714.84375,1078.125
345,718.75,1191.40625
1721,750.0,1097.65625
1461,753.90625,1082.03125
1470,238.28125,1019.53125
1033,769.53125,1109.375
1870,750.0,1113.28125
348,718.75,1183.59375
1923,710.9375,1121.09375
318,722.65625,1222.65625
737,800.78125,1117.1875
257,707.03125,1128.90625
1448,742.1875,1125.0
1982,707.03125,1085.9375
1160,710.9375,1074.21875
178,687.5,1054.6875
92,699.21875,1148.4375
913,777.34375,1140.625
1124,710.9375,1066.40625
1101,714.84375,1050.78125
1591,738.28125,1085.9375
776,785.15625,1132.8125
709,769.53125,1144.53125
2111,695.3125,1109.375
1085,730.46875,1066.40625
452,734.375,1152.34375
1427,777.34375,1117.1875
943,781.25,1156.25
1383,781.25,1050.78125
204,691.40625,1097.65625
553,765.625,1109.375
1329,742.1875,1082.03125
1281,742.1875,1101.5625
902,769.53125,1140.625
1046,773.4375,1121.09375
1977,710.9375,1089.84375
766,789.0625,1117.1875
1080,734.375,1050.78125
1052,785.15625,1128.90625
54,707.03125,1152.34375
125,695.3125,1082.03125
160,707.03125,1148.4375
1565,726.5625,1121.09375
942,781.25,1160.15625
574,769.53125,1117.1875
627,761.71875,1105.46875
935,781.25,1160.15625
939,781.25,1160.15625
643,750.0,1101.5625
2052,695.3125,1132.8125
1879,746.09375,1105.46875
1670,738.28125,1062.5
1503,695.3125,1023.4375
154,714.84375,1152.34375
342,710.9375,1199.21875
1382,773.4375,1062.5
745,789.0625,1109.375
518,730.46875,1246.09375
937,781.25,1156.25
1727,753.90625,1085.9375
102,738.28125,1156.25
277,714.84375,1132.8125
1796,695.3125,1140.625
2029,695.3125,1117.1875
301,722.65625,1179.6875
219,699.21875,1125.0
99,699.21875,1156.25
1097,722.65625,1054.6875
1170,710.9375,1074.21875
325,726.5625,1226.5625
1837,722.65625,1136.71875
1931,757.8125,1195.3125
1017,777.34375,1109.375
1947,789.0625,1066.40625
743,789.0625,1109.375
287,718.75,1160.15625
836,746.09375,1179.6875
9,769.53125,1109.375
1038,769.53125,1117.1875
1385,777.34375,1050.78125
693,750.0,1125.0
578,777.34375,1113.28125
1543,710.9375,1082.03125
1687,742.1875,1078.125
724,761.71875,1117.1875
983,769.53125,1109.375
677,746.09375,1113.28125
586,769.53125,1121.09375
617,718.75,1167.96875
1692,738.28125,1082.03125
302,722.65625,1183.59375
292,718.75,1164.0625
718,738.28125,1160.15625
390,750.0,1289.0625
668,750.0,1109.375
1082,730.46875,1085.9375
757,789.0625,1109.375
1089,714.84375,1070.3125
1781,718.75,1132.8125
875,777.34375,1082.03125
374,746.09375,1238.28125
362,746.09375,1195.3125
1519,707.03125,1066.40625
1161,714.84375,1078.125
962,750.0,1187.5
1844,406.25,1156.25
644,750.0,1101.5625
1318,742.1875,1097.65625
827,785.15625,1160.15625
296,722.65625,1164.0625
450,726.5625,1152.34375
2137,179.6875,921.875
1983,703.125,1082.03125
1653,753.90625,1042.96875
1248,726.5625,1074.21875
1209,773.4375,1183.59375
732,792.96875,1121.09375
1304,746.09375,1105.46875
1550,714.84375,1085.9375
874,777.34375,1089.84375
377,746.09375,1242.1875
37,726.5625,1128.90625
2042,691.40625,1109.375
1838,718.75,1121.09375
1162,714.84375,1078.125
1726,750.0,1093.75
2050,714.84375,1125.0
1499,691.40625,1035.15625
306,722.65625,1195.3125
1073,746.09375,1097.65625
1139,718.75,1078.125
1219,765.625,1105.46875
1758,394.53125,769.53125
988,769.53125,1109.375
1716,750.0,1085.9375
2075,894.53125,1164.0625
2072,730.46875,1171.875
433,738.28125,1242.1875
1458,750.0,1070.3125
503,734.375,1234.375
1091,718.75,1070.3125
314,722.65625,1214.84375
717,777.34375,1148.4375
1869,750.0,1109.375
2141,707.03125,1113.28125
1261,742.1875,1097.65625
628,761.71875,1101.5625
2127,695.3125,1113.28125
1984,703.125,1085.9375
1049,777.34375,1125.0
1772,730.46875,1113.28125
1182,710.9375,1078.125
2036,683.59375,1121.09375
75,691.40625,1152.34375
905,773.4375,1136.71875
1040,773.4375,1121.09375
2125,695.3125,1105.46875
1797,691.40625,1140.625
884,773.4375,1128.90625
930,781.25,1152.34375
1233,734.375,1074.21875
406,753.90625,1289.0625
673,746.09375,1109.375
1608,750.0,1394.53125
1352,730.46875,1085.9375
572,769.53125,1117.1875
289,718.75,1164.0625
1704,742.1875,1082.03125
665,753.90625,1109.375
1812,675.78125,1152.34375
2010,695.3125,1101.5625
1969,746.09375,1074.21875
1954,761.71875,1089.84375
1455,750.0,1101.5625
1208,742.1875,1222.65625
582,773.4375,1117.1875
95,695.3125,1156.25
1604,734.375,1062.5
1269,730.46875,1132.8125
1443,769.53125,1128.90625
356,734.375,1191.40625
84,687.5,1152.34375
490,730.46875,1214.84375
258,710.9375,1128.90625
1215,804.6875,1117.1875
70,699.21875,1152.34375
2129,691.40625,1125.0
1064,769.53125,1136.71875
641,750.0,1097.65625
868,773.4375,1101.5625
1023,769.53125,1101.5625
899,773.4375,1132.8125
20,765.625,1113.28125
1794,699.21875,1136.71875
1663,738.28125,1058.59375
1430,777.34375,1113.28125
254,703.125,1144.53125
1683,746.09375,1074.21875
1899,726.5625,1109.375
1915,722.65625,1113.28125
2082,914.0625,1175.78125
521,722.65625,1242.1875
1860,769.53125,1121.09375
909,769.53125,1144.53125
1289,746.09375,1097.65625
298,722.65625,1175.78125
496,734.375,1218.75
917,777.34375,1148.4375
94,695.3125,1152.34375
715,773.4375,1148.4375
736,792.96875,1121.09375
588,761.71875,1125.0
1310,746.09375,1101.5625
196,691.40625,1082.03125
1435,773.4375,1105.46875
2049,140.625,957.03125
2041,695.3125,1128.90625
2151,691.40625,1109.375
1734,746.09375,1085.9375
1646,757.8125,1019.53125
1367,347.65625,773.4375
761,789.0625,1117.1875
793,789.0625,1140.625
1167,718.75,1078.125
81,699.21875,1152.34375
142,703.125,1117.1875
754,792.96875,1113.28125
1986,703.125,1082.03125
849,789.0625,1121.09375
818,789.0625,1160.15625
212,695.3125,1109.375
1522,707.03125,1070.3125
1366,726.5625,1035.15625
1671,738.28125,1066.40625
1185,714.84375,1078.125
1693,746.09375,1074.21875
1980,707.03125,1085.9375
583,765.625,1117.1875
454,730.46875,1156.25
631,761.71875,1101.5625
1253,730.46875,1082.03125
1018,777.34375,1109.375
828,781.25,1164.0625
928,781.25,1148.4375
1238,753.90625,1019.53125
2051,820.3125,1195.3125
384,750.0,1269.53125
601,757.8125,1125.0
1475,714.84375,1054.6875
146,707.03125,1128.90625
223,699.21875,1136.71875
1964,765.625,1082.03125
611,753.90625,1148.4375
1888,734.375,1109.375
388,750.0,1285.15625
2114,687.5,1113.28125
1398,769.53125,1089.84375
294,722.65625,1171.875
1300,746.09375,1097.65625
2016,699.21875,1117.1875
1492,691.40625,1031.25
501,730.46875,1234.375
1211,746.09375,1125.0
114,699.21875,1070.3125
1220,750.0,1085.9375
1725,750.0,1093.75
156,703.125,1152.34375
1471,773.4375,1105.46875
1297,746.09375,1101.5625
1451,750.0,1101.5625
2076,738.28125,1160.15625
908,773.4375,1144.53125
512,730.46875,1238.28125
722,746.09375,1148.4375
546,753.90625,1121.09375
864,773.4375,1109.375
89,695.3125,1148.4375
543,753.90625,1128.90625
563,773.4375,1109.375
1897,734.375,1113.28125
878,777.34375,1105.46875
958,808.59375,1167.96875
1239,710.9375,1097.65625
304,722.65625,1191.40625
1390,765.625,1082.03125
173,683.59375,1078.125
1991,699.21875,1082.03125
442,726.5625,1156.25
1826,656.25,1171.875
1252,730.46875,1082.03125
904,773.4375,1140.625
1578,734.375,1089.84375
1110,703.125,1039.0625
688,753.90625,1125.0
1584,726.5625,1117.1875
1619,667.96875,1382.8125
645,753.90625,1101.5625
67,703.125,1148.4375
85,687.5,1148.4375
440,718.75,1167.96875
992,769.53125,1109.375
1859,765.625,1125.0
1911,707.03125,1105.46875
1953,761.71875,1089.84375
2024,699.21875,1117.1875
741,792.96875,1113.28125
214,699.21875,1117.1875
2044,691.40625,1101.5625
1607,714.84375,1058.59375
51,718.75,1148.4375
1748,742.1875,1054.6875
1035,773.4375,1117.1875
10,761.71875,1109.375
253,707.03125,1144.53125
926,785.15625,1152.34375
2130,191.40625,1015.625
730,785.15625,1125.0
1192,734.375,1042.96875
2069,734.375,1175.78125
133,695.3125,1105.46875
2152,851.5625,1179.6875
1527,718.75,1062.5
772,785.15625,1121.09375
369,742.1875,1214.84375
1334,765.625,1042.96875
1093,718.75,1066.40625
907,769.53125,1148.4375
1540,710.9375,1085.9375
52,714.84375,1152.34375
1031,765.625,1101.5625
1257,746.09375,1078.125
2062,734.375,1167.96875
850,785.15625,1121.09375
666,750.0,1109.375
1545,707.03125,1085.9375
1548,710.9375,1085.9375
829,781.25,1171.875
1603,761.71875,1449.21875
1764,718.75,1109.375
215,695.3125,1117.1875
1572,730.46875,1089.84375
1648,757.8125,1031.25
2045,675.78125,1113.28125
2059,796.875,1253.90625
1421,781.25,1125.0
1510,695.3125,1039.0625
1644,753.90625,1046.875
783,789.0625,1132.8125
811,785.15625,1156.25
1028,773.4375,1105.46875
155,710.9375,1152.34375
1319,750.0,1097.65625
910,773.4375,1140.625
897,773.4375,1132.8125
1511,699.21875,1039.0625
364,746.09375,1199.21875
1348,359.375,757.8125
1489,687.5,1019.53125
1274,750.0,1093.75
1509,699.21875,1035.15625
1129,714.84375,1078.125
1678,750.0,1058.59375
548,757.8125,1109.375
1174,714.84375,1078.125
1853,757.8125,1128.90625
448,726.5625,1148.4375
593,761.71875,1121.09375
165,699.21875,1152.34375
183,691.40625,1050.78125
1542,707.03125,1082.03125
831,804.6875,1167.96875
998,773.4375,1109.375
24,765.625,1117.1875
1754,406.25,800.78125
863,773.4375,1109.375
1098,722.65625,1062.5
615,714.84375,1167.96875
1364,726.5625,1019.53125
1866,757.8125,1125.0
1474,722.65625,1070.3125
1710,750.0,1082.03125
1037,769.53125,1117.1875
1402,769.53125,1101.5625
1312,750.0,1089.84375
405,753.90625,1285.15625
1314,750.0,1097.65625
1177,714.84375,1074.21875
1788,703.125,1140.625
1241,730.46875,1062.5
1526,703.125,1109.375
1668,742.1875,1054.6875
535,812.5,1230.46875
891,773.4375,1117.1875
1048,773.4375,1125.0
1030,765.625,1105.46875
1560,722.65625,1093.75
587,765.625,1121.09375
1926,695.3125,1105.46875
1740,738.28125,1089.84375
280,718.75,1140.625
1949,777.34375,1078.125
1624,804.6875,1089.84375
1770,726.5625,1113.28125
255,707.03125,1140.625
594,757.8125,1117.1875
474,734.375,1179.6875
1829,691.40625,1136.71875
778,789.0625,1132.8125
540,742.1875,1136.71875
791,789.0625,1140.625
1309,746.09375,1097.65625
2107,699.21875,1121.09375
1342,609.375,1054.6875
79,703.125,1144.53125
1441,773.4375,1109.375
978,773.4375,1117.1875
1497,691.40625,1042.96875
206,691.40625,1101.5625
1589,750.0,1074.21875
855,781.25,1117.1875
1612,714.84375,1031.25
2080,800.78125,1187.5
439,714.84375,1164.0625
401,757.8125,1289.0625
1513,707.03125,1046.875
690,753.90625,1125.0
1460,773.4375,1082.03125
98,699.21875,1160.15625
47,718.75,1144.53125
1828,695.3125,1132.8125
36,730.46875,1132.8125
232,703.125,1152.34375
1700,742.1875,1085.9375
781,789.0625,1128.90625
103,835.9375,1289.0625
770,789.0625,1121.09375
872,777.34375,1089.84375
1667,750.0,1035.15625
1,757.8125,1136.71875
716,792.96875,1144.53125
1891,734.375,1109.375
1104,703.125,1039.0625
184,691.40625,1058.59375
1900,730.46875,1113.28125
857,781.25,1117.1875
213,695.3125,1113.28125
180,683.59375,1046.875
1956,765.625,1085.9375
1145,714.84375,1085.9375
144,703.125,1121.09375
1932,695.3125,1117.1875
1256,738.28125,1085.9375
880,769.53125,1109.375
