,x,y
561,457.03125,2042.96875
565,464.84375,2039.0625
571,464.84375,2027.34375
572,472.65625,2031.25
573,480.46875,2027.34375
576,472.65625,2027.34375
580,468.75,2023.4375
582,472.65625,2027.34375
587,468.75,2035.15625
597,488.28125,2042.96875
598,472.65625,2039.0625
599,468.75,2039.0625
600,468.75,2042.96875
601,484.375,2035.15625
606,484.375,2035.15625
611,468.75,2019.53125
612,464.84375,2015.625
614,468.75,1980.46875
622,429.6875,2113.28125
623,429.6875,2113.28125
624,433.59375,2113.28125
629,421.875,2121.09375
630,437.5,2128.90625
633,429.6875,2136.71875
635,433.59375,2132.8125
636,410.15625,2117.1875
638,410.15625,2121.09375
641,433.59375,2128.90625
645,425.78125,2128.90625
650,429.6875,2121.09375
651,425.78125,2121.09375
652,429.6875,2117.1875
653,429.6875,2121.09375
657,437.5,2125.0
658,429.6875,2121.09375
659,433.59375,2121.09375
660,437.5,2121.09375
662,437.5,2121.09375
668,441.40625,2117.1875
673,437.5,2109.375
676,449.21875,2113.28125
677,441.40625,2109.375
680,433.59375,2101.5625
687,480.46875,2109.375
690,488.28125,2101.5625
693,500.0,2070.3125
695,2078.125,2292.96875
701,453.125,2070.3125
705,464.84375,2082.03125
708,460.9375,2078.125
717,480.46875,2089.84375
728,472.65625,2085.9375
729,468.75,2082.03125
731,468.75,2082.03125
739,457.03125,2074.21875
740,476.5625,2082.03125
742,468.75,2078.125
746,468.75,2078.125
748,480.46875,2078.125
752,472.65625,2074.21875
753,464.84375,2074.21875
758,472.65625,2078.125
762,464.84375,2070.3125
767,472.65625,2074.21875
774,472.65625,2066.40625
775,484.375,2070.3125
779,527.34375,2074.21875
783,515.625,2066.40625
785,507.8125,2074.21875
786,503.90625,2066.40625
788,500.0,2074.21875
793,500.0,2066.40625
800,519.53125,2046.875
804,597.65625,1917.96875
807,476.5625,1878.90625
808,441.40625,2097.65625
809,441.40625,2093.75
814,457.03125,2101.5625
822,457.03125,2105.46875
823,453.125,2109.375
832,464.84375,2113.28125
834,460.9375,2113.28125
838,457.03125,2113.28125
844,464.84375,2101.5625
846,453.125,2101.5625
847,453.125,2105.46875
850,460.9375,2101.5625
852,468.75,2101.5625
861,460.9375,2101.5625
865,480.46875,2097.65625
866,472.65625,2093.75
867,488.28125,2097.65625
868,492.1875,2097.65625
869,492.1875,2101.5625
875,484.375,2093.75
883,480.46875,2082.03125
891,500.0,2078.125
896,511.71875,2085.9375
897,515.625,2089.84375
898,472.65625,2078.125
902,496.09375,2089.84375
910,460.9375,2054.6875
912,468.75,2066.40625
913,464.84375,2062.5
914,468.75,2066.40625
918,460.9375,2074.21875
921,460.9375,2078.125
928,449.21875,2093.75
935,472.65625,2089.84375
936,480.46875,2089.84375
937,480.46875,2089.84375
945,453.125,2082.03125
946,480.46875,2093.75
949,476.5625,2093.75
952,472.65625,2093.75
953,476.5625,2089.84375
954,484.375,2097.65625
956,457.03125,2097.65625
961,457.03125,2089.84375
963,457.03125,2085.9375
967,457.03125,2089.84375
968,468.75,2085.9375
969,468.75,2085.9375
974,464.84375,2089.84375
977,468.75,2089.84375
979,460.9375,2093.75
983,476.5625,2093.75
984,488.28125,2093.75
986,480.46875,2089.84375
987,476.5625,2089.84375
993,496.09375,2113.28125
998,500.0,2113.28125
1000,488.28125,2097.65625
1001,500.0,2101.5625
1002,503.90625,2101.5625
1005,496.09375,2101.5625
1009,484.375,2093.75
1010,480.46875,2093.75
1015,496.09375,2097.65625
1016,500.0,2089.84375
1019,496.09375,2101.5625
1020,519.53125,2097.65625
1021,519.53125,2074.21875
1025,488.28125,2078.125
1026,464.84375,2074.21875
1036,453.125,2085.9375
1037,449.21875,2085.9375
1039,457.03125,2093.75
1040,457.03125,2089.84375
1044,460.9375,2093.75
1045,437.5,2085.9375
1052,468.75,2093.75
1055,476.5625,2093.75
1057,437.5,2082.03125
1064,492.1875,2093.75
1070,492.1875,2089.84375
1080,476.5625,2078.125
1081,484.375,2082.03125
1087,460.9375,2078.125
1089,480.46875,2074.21875
1090,457.03125,2078.125
1092,460.9375,2074.21875
1097,484.375,2070.3125
1098,488.28125,2074.21875
1100,492.1875,2066.40625
1102,503.90625,2066.40625
1106,515.625,2070.3125
1108,476.5625,2070.3125
1112,515.625,2070.3125
1114,515.625,2070.3125
1117,519.53125,2070.3125
1118,500.0,2062.5
1120,500.0,2066.40625
1126,480.46875,2054.6875
1138,265.625,2148.4375
1139,296.875,2171.875
1142,277.34375,2144.53125
1143,300.78125,2101.5625
1153,375.0,2093.75
1154,375.0,2121.09375
1158,390.625,2152.34375
1159,378.90625,2128.90625
1161,382.8125,2132.8125
1168,414.0625,2140.625
1172,394.53125,2132.8125
1174,398.4375,2132.8125
1178,394.53125,2128.90625
1179,394.53125,2128.90625
1183,402.34375,2128.90625
1186,410.15625,2128.90625
1187,414.0625,2136.71875
1191,417.96875,2132.8125
1196,414.0625,2152.34375
1197,414.0625,2152.34375
1199,414.0625,2152.34375
1206,417.96875,2148.4375
1208,417.96875,2140.625
1212,429.6875,2125.0
1213,421.875,2121.09375
1214,425.78125,2121.09375
1217,425.78125,2113.28125
1224,433.59375,2101.5625
1229,425.78125,2097.65625
1230,433.59375,2101.5625
1232,449.21875,2085.9375
1233,421.875,2097.65625
1241,429.6875,2089.84375
1248,433.59375,2082.03125
1253,437.5,2070.3125
1254,433.59375,2066.40625
1258,437.5,2058.59375
1260,441.40625,2062.5
1261,437.5,2070.3125
1264,441.40625,2050.78125
1265,437.5,2050.78125
1269,433.59375,2046.875
1270,429.6875,2039.0625
1273,437.5,2050.78125
1277,429.6875,2031.25
1284,457.03125,1996.09375
1289,429.6875,2019.53125
1290,460.9375,2000.0
1295,437.5,2281.25
1299,421.875,2226.5625
1300,449.21875,2066.40625
1302,464.84375,2101.5625
1303,316.40625,1910.15625
1305,296.875,2054.6875
1314,367.1875,2062.5
1322,398.4375,2089.84375
1323,375.0,2097.65625
1324,386.71875,2101.5625
1327,375.0,2097.65625
1328,406.25,2097.65625
1329,382.8125,2093.75
1332,398.4375,2085.9375
1333,410.15625,2085.9375
1334,417.96875,2085.9375
1339,414.0625,2082.03125
1342,429.6875,2074.21875
1345,441.40625,2050.78125
1348,449.21875,2042.96875
1349,445.3125,2035.15625
1352,445.3125,2039.0625
1353,441.40625,2039.0625
1355,445.3125,2046.875
1356,445.3125,2054.6875
1358,445.3125,2046.875
1360,449.21875,2058.59375
1365,445.3125,2066.40625
1372,445.3125,2082.03125
1378,460.9375,2066.40625
1379,476.5625,2050.78125
1383,460.9375,2058.59375
1387,453.125,2066.40625
1401,433.59375,2062.5
1403,437.5,2058.59375
1405,433.59375,2066.40625
1408,429.6875,2062.5
1411,429.6875,2046.875
1412,445.3125,2046.875
1420,410.15625,2003.90625
1426,289.0625,2132.8125
1434,367.1875,2128.90625
1438,382.8125,2136.71875
1442,406.25,2148.4375
1443,410.15625,2144.53125
1456,410.15625,2144.53125
1461,414.0625,2156.25
1464,433.59375,2160.15625
1472,433.59375,2128.90625
1476,433.59375,2109.375
1479,433.59375,2113.28125
1481,433.59375,2109.375
1482,429.6875,2109.375
1491,457.03125,2105.46875
1494,441.40625,2097.65625
1496,445.3125,2097.65625
1497,437.5,2093.75
1499,441.40625,2085.9375
1505,437.5,2085.9375
1508,445.3125,2089.84375
1511,445.3125,2085.9375
1514,441.40625,2093.75
1515,441.40625,2093.75
1516,437.5,2093.75
1517,441.40625,2105.46875
1520,449.21875,2105.46875
1521,437.5,2101.5625
1522,441.40625,2105.46875
1525,449.21875,2105.46875
1526,445.3125,2093.75
1527,445.3125,2078.125
1528,441.40625,2085.9375
1529,441.40625,2082.03125
1532,437.5,2085.9375
1534,437.5,2093.75
1538,437.5,2097.65625
1539,441.40625,2101.5625
1543,449.21875,2109.375
1548,449.21875,2097.65625
1550,445.3125,2089.84375
1553,437.5,2058.59375
1556,445.3125,2046.875
1560,441.40625,2117.1875
1562,429.6875,1996.09375
1563,433.59375,2039.0625
1566,285.15625,2128.90625
1567,281.25,2121.09375
1570,308.59375,2101.5625
1575,359.375,2101.5625
1578,359.375,2097.65625
1579,363.28125,2097.65625
1581,355.46875,2113.28125
1583,367.1875,2097.65625
1589,386.71875,2093.75
1591,410.15625,2078.125
1593,406.25,2082.03125
1597,402.34375,2093.75
1599,417.96875,2070.3125
1603,406.25,2085.9375
1610,402.34375,2078.125
1611,406.25,2082.03125
1617,414.0625,2058.59375
1618,417.96875,2058.59375
1620,433.59375,2050.78125
1627,421.875,2054.6875
1631,449.21875,2058.59375
1634,417.96875,2078.125
1635,425.78125,2082.03125
1636,429.6875,2082.03125
1640,437.5,2089.84375
1643,437.5,2089.84375
1644,417.96875,2097.65625
1645,449.21875,2074.21875
1646,410.15625,2085.9375
1655,414.0625,2089.84375
1660,421.875,2058.59375
1662,445.3125,2062.5
1664,425.78125,2078.125
1673,460.9375,2035.15625
1677,437.5,2027.34375
1679,437.5,2027.34375
1681,425.78125,2039.0625
1686,441.40625,2019.53125
1689,460.9375,2042.96875
1691,425.78125,2039.0625
1693,445.3125,2007.8125
1695,417.96875,2042.96875
1696,429.6875,2035.15625
1707,414.0625,2023.4375
1711,441.40625,2007.8125
1715,417.96875,2003.90625
1719,394.53125,2039.0625
1720,398.4375,2035.15625
1723,398.4375,2093.75
1724,398.4375,2125.0
1730,367.1875,2136.71875
1731,363.28125,2128.90625
1732,386.71875,2125.0
1734,382.8125,2132.8125
1737,382.8125,2140.625
1749,437.5,2125.0
1751,425.78125,2144.53125
1752,394.53125,2144.53125
1766,433.59375,2136.71875
1771,429.6875,2128.90625
1773,429.6875,2128.90625
1775,433.59375,2144.53125
1778,425.78125,2148.4375
1780,421.875,2148.4375
1782,421.875,2144.53125
1783,437.5,2140.625
1785,441.40625,2148.4375
1788,421.875,2144.53125
1792,429.6875,2144.53125
1793,441.40625,2144.53125
1800,433.59375,2136.71875
1804,441.40625,2148.4375
1805,445.3125,2148.4375
1806,445.3125,2148.4375
1815,445.3125,2128.90625
1816,437.5,2132.8125
1830,437.5,2132.8125
1834,441.40625,2128.90625
1835,429.6875,2128.90625
1836,441.40625,2101.5625
1839,425.78125,2105.46875
1841,421.875,2105.46875
1842,421.875,2105.46875
1844,425.78125,2093.75
1845,421.875,2085.9375
1849,429.6875,2070.3125
1851,437.5,2058.59375
1854,433.59375,2042.96875
1857,437.5,2039.0625
1860,425.78125,2039.0625
1861,433.59375,2046.875
1865,429.6875,2050.78125
1866,425.78125,2054.6875
1868,421.875,2046.875
1871,421.875,2058.59375
1878,281.25,2261.71875
1881,332.03125,2273.4375
1886,324.21875,2285.15625
1889,335.9375,2281.25
1899,351.5625,2292.96875
1908,355.46875,2292.96875
1920,359.375,2246.09375
1922,363.28125,2238.28125
1923,363.28125,2226.5625
1930,363.28125,2222.65625
1932,375.0,2214.84375
1934,371.09375,2214.84375
1940,363.28125,2207.03125
1943,351.5625,2199.21875
1944,375.0,2207.03125
1945,382.8125,2195.3125
1953,367.1875,2253.90625
1960,312.5,2214.84375
1961,296.875,2265.625
1965,320.3125,2242.1875
1974,351.5625,2273.4375
1977,375.0,2277.34375
1983,410.15625,2238.28125
1984,394.53125,2265.625
1987,398.4375,2253.90625
1989,417.96875,2226.5625
1991,406.25,2242.1875
1993,394.53125,2234.375
1994,394.53125,2226.5625
2005,398.4375,2222.65625
2007,402.34375,2218.75
2011,398.4375,2222.65625
2016,394.53125,2214.84375
2017,402.34375,2214.84375
2019,398.4375,2210.9375
2029,398.4375,2203.125
2030,394.53125,2195.3125
2039,402.34375,2203.125
2041,425.78125,2187.5
2047,386.71875,2210.9375
2048,414.0625,2191.40625
2051,398.4375,2238.28125
2052,390.625,2218.75
2053,390.625,2203.125
2054,421.875,2234.375
2056,414.0625,742.1875
2060,429.6875,2167.96875
2061,453.125,2195.3125
2072,304.6875,1558.59375
2084,347.65625,2265.625
2086,363.28125,2281.25
2088,359.375,2273.4375
2089,367.1875,2281.25
2090,367.1875,2265.625
2091,375.0,2269.53125
2092,375.0,2273.4375
2094,378.90625,2265.625
2098,386.71875,2265.625
2102,398.4375,2253.90625
2104,394.53125,2257.8125
2107,398.4375,2242.1875
2108,398.4375,2250.0
2109,398.4375,2242.1875
2110,402.34375,2250.0
2111,406.25,2250.0
2113,398.4375,2257.8125
2118,402.34375,2246.09375
2120,406.25,2246.09375
2125,406.25,2246.09375
2126,406.25,2242.1875
2128,410.15625,2246.09375
2133,402.34375,2253.90625
2139,406.25,2242.1875
2147,402.34375,2226.5625
2148,402.34375,2226.5625
2150,406.25,2230.46875
2151,406.25,2226.5625
2153,398.4375,2230.46875
2154,402.34375,2238.28125
2156,402.34375,2234.375
2158,390.625,2230.46875
2160,386.71875,2222.65625
2166,394.53125,2246.09375
2171,402.34375,2285.15625
2172,382.8125,2253.90625
2173,410.15625,1910.15625
2175,378.90625,1988.28125
2187,312.5,1460.9375
2189,312.5,2031.25
2190,296.875,1882.8125
2191,335.9375,777.34375
2196,316.40625,2296.875
2197,312.5,1800.78125
2199,328.125,1933.59375
2206,339.84375,2281.25
2210,347.65625,2257.8125
2213,355.46875,2273.4375
2217,367.1875,2277.34375
2226,390.625,2246.09375
2233,386.71875,2250.0
2234,386.71875,2250.0
2238,390.625,2246.09375
2241,390.625,2242.1875
2246,390.625,2246.09375
2253,390.625,2253.90625
2256,398.4375,2261.71875
2263,378.90625,2285.15625
2264,382.8125,2289.0625
2268,371.09375,1906.25
2269,390.625,1914.0625
2273,386.71875,1042.96875
2278,390.625,1554.6875
2279,367.1875,1933.59375
2281,363.28125,1910.15625
2289,417.96875,1917.96875
