,x,y
275,339.84375,2191.40625
277,347.65625,2148.4375
282,164.0625,2078.125
283,324.21875,2023.4375
284,320.3125,2031.25
286,339.84375,2046.875
294,343.75,2117.1875
295,332.03125,2132.8125
300,320.3125,2144.53125
305,324.21875,2164.0625
309,316.40625,2156.25
319,328.125,2187.5
320,332.03125,2191.40625
321,332.03125,2195.3125
327,328.125,2203.125
330,328.125,2199.21875
339,332.03125,2195.3125
344,335.9375,2203.125
347,332.03125,2199.21875
348,332.03125,2199.21875
356,351.5625,2207.03125
360,347.65625,2199.21875
362,375.0,2203.125
363,371.09375,2195.3125
364,355.46875,2195.3125
365,367.1875,2171.875
374,343.75,2125.0
375,343.75,2125.0
377,339.84375,2140.625
379,335.9375,2144.53125
382,339.84375,2152.34375
393,339.84375,2164.0625
395,332.03125,2156.25
396,335.9375,2160.15625
402,343.75,2171.875
405,351.5625,2175.78125
406,347.65625,2179.6875
408,351.5625,2183.59375
409,359.375,2179.6875
412,359.375,2183.59375
418,359.375,2183.59375
421,359.375,2183.59375
422,359.375,2183.59375
426,359.375,2187.5
432,363.28125,2183.59375
435,363.28125,2183.59375
443,367.1875,2179.6875
445,390.625,2179.6875
446,363.28125,2187.5
447,363.28125,2195.3125
448,367.1875,2199.21875
450,367.1875,2210.9375
451,375.0,2210.9375
455,371.09375,2199.21875
457,367.1875,2199.21875
464,382.8125,2187.5
468,320.3125,2160.15625
469,308.59375,2171.875
470,312.5,2164.0625
479,300.78125,2187.5
480,304.6875,2183.59375
482,296.875,2179.6875
484,304.6875,2175.78125
485,320.3125,2183.59375
487,316.40625,2183.59375
488,328.125,2195.3125
495,328.125,2191.40625
502,343.75,2191.40625
510,332.03125,2195.3125
514,339.84375,2191.40625
516,343.75,2187.5
519,343.75,2195.3125
524,343.75,2210.9375
526,339.84375,2214.84375
527,339.84375,2214.84375
528,355.46875,2218.75
533,351.5625,2226.5625
535,363.28125,2226.5625
539,359.375,2230.46875
540,359.375,2230.46875
541,359.375,2230.46875
543,359.375,2226.5625
546,359.375,2238.28125
547,359.375,2230.46875
548,363.28125,2230.46875
553,363.28125,2226.5625
556,363.28125,2226.5625
558,359.375,2226.5625
559,363.28125,2226.5625
561,359.375,2230.46875
565,363.28125,2230.46875
569,359.375,2230.46875
570,355.46875,2226.5625
571,347.65625,2218.75
574,343.75,2226.5625
575,355.46875,2234.375
578,367.1875,2222.65625
580,375.0,2214.84375
583,375.0,2175.78125
585,382.8125,2097.65625
587,347.65625,2320.3125
588,289.0625,2277.34375
589,296.875,2289.0625
591,285.15625,2265.625
594,304.6875,2277.34375
595,292.96875,2308.59375
598,281.25,2304.6875
600,277.34375,2308.59375
605,328.125,2285.15625
608,277.34375,2300.78125
609,300.78125,2312.5
610,300.78125,2320.3125
611,281.25,2300.78125
616,300.78125,2300.78125
617,296.875,2300.78125
618,292.96875,2296.875
620,289.0625,2289.0625
621,289.0625,2285.15625
622,296.875,2281.25
624,296.875,2261.71875
626,300.78125,2273.4375
627,296.875,2265.625
628,296.875,2265.625
631,296.875,2261.71875
632,300.78125,2253.90625
636,304.6875,2261.71875
637,300.78125,2261.71875
638,296.875,2261.71875
644,296.875,2253.90625
649,304.6875,2261.71875
660,292.96875,2269.53125
664,289.0625,2273.4375
666,285.15625,2292.96875
669,335.9375,2308.59375
674,332.03125,2308.59375
679,312.5,2296.875
686,308.59375,2296.875
695,312.5,2300.78125
700,281.25,2296.875
704,285.15625,2292.96875
705,292.96875,2300.78125
706,304.6875,2300.78125
708,269.53125,2285.15625
709,304.6875,2300.78125
716,285.15625,2292.96875
717,261.71875,2289.0625
721,277.34375,2292.96875
723,273.4375,2292.96875
726,273.4375,2296.875
731,277.34375,2308.59375
733,378.90625,2289.0625
740,289.0625,2296.875
744,300.78125,2289.0625
747,300.78125,2289.0625
748,300.78125,2289.0625
749,296.875,2289.0625
752,304.6875,2289.0625
753,300.78125,2285.15625
760,292.96875,2273.4375
762,296.875,2273.4375
763,296.875,2277.34375
764,292.96875,2273.4375
765,304.6875,2273.4375
766,324.21875,2265.625
780,304.6875,2261.71875
782,304.6875,2265.625
787,320.3125,2285.15625
788,347.65625,2281.25
789,339.84375,2324.21875
797,296.875,2308.59375
803,273.4375,2308.59375
804,296.875,2316.40625
806,296.875,2324.21875
807,339.84375,2339.84375
817,289.0625,2289.0625
822,269.53125,2339.84375
823,265.625,2335.9375
824,265.625,2339.84375
829,265.625,2332.03125
832,312.5,2332.03125
839,292.96875,2304.6875
840,304.6875,2304.6875
841,308.59375,2300.78125
847,285.15625,2285.15625
853,304.6875,2281.25
856,281.25,2285.15625
860,300.78125,2289.0625
864,300.78125,2289.0625
867,296.875,2289.0625
868,320.3125,2296.875
873,296.875,2300.78125
874,285.15625,2300.78125
876,324.21875,2300.78125
877,308.59375,2296.875
879,281.25,2300.78125
885,296.875,2289.0625
887,304.6875,2285.15625
890,289.0625,2277.34375
899,316.40625,2285.15625
903,320.3125,2308.59375
910,417.96875,2347.65625
912,320.3125,2312.5
913,296.875,2257.8125
917,335.9375,2261.71875
919,285.15625,2292.96875
920,281.25,2304.6875
928,304.6875,2285.15625
929,320.3125,2285.15625
930,277.34375,2277.34375
932,292.96875,2281.25
937,277.34375,2300.78125
938,285.15625,2289.0625
943,335.9375,2312.5
946,324.21875,2312.5
949,324.21875,2320.3125
952,289.0625,2308.59375
959,304.6875,2300.78125
960,335.9375,2308.59375
962,347.65625,2312.5
964,324.21875,2296.875
971,316.40625,2273.4375
972,289.0625,2265.625
973,332.03125,2273.4375
984,316.40625,2273.4375
985,316.40625,2273.4375
995,328.125,2269.53125
996,332.03125,2269.53125
998,312.5,2269.53125
1000,312.5,2273.4375
1002,316.40625,2273.4375
1003,316.40625,2273.4375
1006,335.9375,2285.15625
1016,304.6875,2269.53125
1022,320.3125,2269.53125
1025,312.5,2273.4375
1026,316.40625,2277.34375
1028,316.40625,2281.25
1037,355.46875,2296.875
1038,359.375,2304.6875
1040,355.46875,2304.6875
1042,292.96875,2257.8125
1046,320.3125,2253.90625
1048,347.65625,2265.625
1051,285.15625,2269.53125
1053,402.34375,2253.90625
1055,414.0625,2265.625
1056,410.15625,2265.625
1057,289.0625,2281.25
1063,281.25,2289.0625
1068,328.125,2296.875
1070,308.59375,2289.0625
1073,285.15625,2273.4375
1075,273.4375,2269.53125
1076,316.40625,2281.25
1077,265.625,2273.4375
1078,289.0625,2277.34375
1079,335.9375,2285.15625
1080,269.53125,2269.53125
1086,316.40625,2281.25
1090,335.9375,2281.25
1092,292.96875,2265.625
1095,304.6875,2246.09375
1099,320.3125,2234.375
1100,273.4375,2226.5625
1102,339.84375,2238.28125
1105,281.25,2230.46875
1106,332.03125,2234.375
1116,308.59375,2234.375
1118,308.59375,2218.75
1122,339.84375,2222.65625
1135,332.03125,2210.9375
1136,339.84375,2210.9375
1144,351.5625,2210.9375
1145,359.375,2210.9375
1146,343.75,2199.21875
1148,328.125,2210.9375
1149,304.6875,2207.03125
1158,371.09375,2234.375
1167,296.875,2207.03125
1172,300.78125,2226.5625
1175,289.0625,2261.71875
1177,289.0625,2269.53125
1187,312.5,2292.96875
1189,308.59375,2304.6875
1190,304.6875,2312.5
1192,300.78125,2332.03125
1193,300.78125,2332.03125
1194,320.3125,2320.3125
1197,308.59375,2332.03125
1199,316.40625,2312.5
1202,320.3125,2308.59375
1205,308.59375,2324.21875
1206,308.59375,2320.3125
1207,324.21875,2304.6875
1208,308.59375,2312.5
1214,312.5,2304.6875
1218,320.3125,2296.875
1220,328.125,2296.875
1221,320.3125,2304.6875
1224,316.40625,2316.40625
1231,316.40625,2316.40625
1242,335.9375,2281.25
1251,316.40625,2296.875
1254,320.3125,2316.40625
1256,308.59375,2320.3125
1260,328.125,2320.3125
1263,332.03125,2324.21875
1264,304.6875,2320.3125
1273,324.21875,2320.3125
1274,312.5,2324.21875
1275,343.75,2292.96875
1277,355.46875,2277.34375
1278,308.59375,2292.96875
1282,320.3125,2281.25
1283,343.75,2253.90625
1284,316.40625,2285.15625
1286,308.59375,2273.4375
1287,304.6875,2273.4375
1288,320.3125,2242.1875
1289,335.9375,2246.09375
1298,308.59375,2234.375
1301,332.03125,2281.25
1303,324.21875,2312.5
1308,304.6875,2097.65625
1311,269.53125,2140.625
1312,292.96875,2125.0
1313,308.59375,2101.5625
1316,292.96875,2156.25
1320,281.25,2167.96875
1322,292.96875,2171.875
1326,277.34375,2207.03125
1328,289.0625,2210.9375
1332,281.25,2222.65625
1338,285.15625,2246.09375
1339,277.34375,2238.28125
1340,289.0625,2257.8125
1344,292.96875,2253.90625
1352,304.6875,2250.0
1356,292.96875,2273.4375
1368,304.6875,2285.15625
1375,316.40625,2281.25
1377,308.59375,2277.34375
1382,312.5,2292.96875
1390,304.6875,2265.625
1394,316.40625,2265.625
1395,316.40625,2265.625
1409,308.59375,2277.34375
1413,304.6875,2304.6875
1416,312.5,2312.5
1422,308.59375,2316.40625
1429,296.875,2210.9375
1431,292.96875,2191.40625
1433,308.59375,2195.3125
1436,304.6875,2132.8125
1440,300.78125,2187.5
1444,312.5,2160.15625
1446,312.5,2167.96875
1447,304.6875,2195.3125
1452,320.3125,2425.78125
1454,265.625,2351.5625
1458,312.5,2292.96875
1459,308.59375,2285.15625
1462,328.125,2273.4375
1470,335.9375,2347.65625
1474,335.9375,2347.65625
1476,335.9375,2367.1875
1481,328.125,2414.0625
1482,332.03125,2437.5
1491,324.21875,2472.65625
1493,312.5,2460.9375
1494,320.3125,2468.75
1495,304.6875,2460.9375
1497,300.78125,2449.21875
1500,308.59375,2453.125
1506,316.40625,2476.5625
1512,320.3125,2476.5625
1517,316.40625,2472.65625
1519,316.40625,2476.5625
1522,320.3125,2453.125
1526,320.3125,2445.3125
1527,324.21875,2445.3125
1538,335.9375,2371.09375
1543,328.125,2363.28125
1544,332.03125,2359.375
1545,328.125,2359.375
1546,324.21875,2359.375
1548,320.3125,2363.28125
1552,335.9375,2367.1875
1561,316.40625,2355.46875
1562,312.5,2355.46875
1566,308.59375,2363.28125
1568,308.59375,2328.125
1570,324.21875,2296.875
1579,316.40625,2207.03125
1580,324.21875,2156.25
1582,289.0625,2265.625
1590,304.6875,2234.375
1592,292.96875,2261.71875
1595,292.96875,2285.15625
1599,292.96875,2285.15625
1602,292.96875,2281.25
1603,312.5,2261.71875
1606,320.3125,2289.0625
1608,312.5,2312.5
1609,320.3125,2316.40625
1619,304.6875,2402.34375
1621,308.59375,2437.5
1624,316.40625,2433.59375
1629,316.40625,2464.84375
1630,320.3125,2464.84375
1636,320.3125,2449.21875
1643,316.40625,2460.9375
1647,328.125,2402.34375
1652,335.9375,2417.96875
1656,335.9375,2425.78125
1663,339.84375,2398.4375
1667,335.9375,2417.96875
1669,339.84375,2417.96875
1670,339.84375,2417.96875
1674,339.84375,2414.0625
1676,343.75,2414.0625
1680,332.03125,2449.21875
1681,332.03125,2453.125
1691,343.75,2460.9375
1693,339.84375,2468.75
1695,339.84375,2457.03125
1702,351.5625,2453.125
1704,339.84375,2468.75
1707,335.9375,2460.9375
1711,339.84375,2457.03125
1714,335.9375,2445.3125
1715,343.75,2433.59375
1716,332.03125,2429.6875
1719,339.84375,2433.59375
1723,332.03125,2410.15625
1726,320.3125,2421.875
1728,332.03125,2410.15625
1731,332.03125,2390.625
1733,324.21875,2382.8125
1745,320.3125,2343.75
1748,351.5625,2304.6875
1750,320.3125,2300.78125
1754,320.3125,2312.5
1757,324.21875,2359.375
1764,312.5,2269.53125
1767,316.40625,2261.71875
1768,285.15625,2269.53125
1770,285.15625,2277.34375
1772,281.25,2281.25
1775,320.3125,2277.34375
1776,281.25,2281.25
1777,312.5,2257.8125
1780,320.3125,2285.15625
1781,285.15625,2292.96875
1782,277.34375,2289.0625
1788,304.6875,2285.15625
1796,285.15625,2296.875
1797,281.25,2277.34375
1800,277.34375,2257.8125
1803,281.25,2238.28125
1805,285.15625,2218.75
1809,285.15625,2230.46875
1821,300.78125,2238.28125
1840,296.875,2265.625
1841,296.875,2273.4375
1842,296.875,2257.8125
1849,300.78125,2265.625
1852,300.78125,2261.71875
1853,300.78125,2265.625
1858,316.40625,2238.28125
1861,332.03125,2214.84375
1862,324.21875,2222.65625
1866,320.3125,2234.375
1872,320.3125,2238.28125
1873,316.40625,2226.5625
1874,320.3125,2218.75
1877,320.3125,2203.125
1884,308.59375,2187.5
1896,308.59375,2175.78125
1900,234.375,2207.03125
1905,281.25,2246.09375
1906,250.0,2269.53125
1909,253.90625,2296.875
1914,273.4375,2328.125
1917,261.71875,2324.21875
1921,273.4375,2335.9375
1924,277.34375,2347.65625
1926,250.0,2332.03125
1929,250.0,2335.9375
1932,285.15625,2351.5625
1934,289.0625,2355.46875
1939,253.90625,2343.75
1947,250.0,2347.65625
1948,250.0,2343.75
1951,257.8125,2355.46875
1955,277.34375,2355.46875
1956,277.34375,2343.75
1960,285.15625,2343.75
1961,277.34375,2339.84375
1966,281.25,2339.84375
1977,304.6875,2406.25
1978,289.0625,2320.3125
1979,375.0,2273.4375
1981,269.53125,2355.46875
1987,1867.1875,2480.46875
1993,289.0625,2195.3125
1995,242.1875,2238.28125
1996,246.09375,2261.71875
1999,226.5625,2222.65625
2002,285.15625,2281.25
2003,265.625,2261.71875
2008,253.90625,2285.15625
2012,277.34375,2257.8125
2013,285.15625,2289.0625
2015,296.875,2281.25
2018,261.71875,2300.78125
2019,226.5625,2312.5
2031,265.625,2289.0625
2041,265.625,2281.25
2044,273.4375,2230.46875
2046,289.0625,2265.625
2047,289.0625,2343.75
2048,269.53125,2281.25
2049,292.96875,2261.71875
2050,265.625,2265.625
2052,253.90625,2281.25
2053,265.625,2277.34375
2055,281.25,2273.4375
2058,261.71875,2273.4375
2059,273.4375,2261.71875
2063,273.4375,2246.09375
2064,285.15625,2238.28125
2065,257.8125,2265.625
2067,273.4375,2265.625
2068,277.34375,2265.625
2071,257.8125,2261.71875
2072,281.25,2261.71875
2073,277.34375,2261.71875
2075,285.15625,2339.84375
2076,308.59375,2234.375
2077,277.34375,2273.4375
2078,292.96875,2261.71875
2081,324.21875,2242.1875
2083,300.78125,2261.71875
2086,296.875,2257.8125
2089,265.625,2253.90625
2090,292.96875,2242.1875
2095,285.15625,2242.1875
2097,324.21875,2253.90625
2099,292.96875,2230.46875
2102,269.53125,2226.5625
2106,304.6875,2250.0
2113,2203.125,2500.0
2128,253.90625,2308.59375
2138,250.0,2328.125
2142,253.90625,2343.75
2143,265.625,2332.03125
2144,253.90625,2347.65625
2145,246.09375,2359.375
2147,250.0,2343.75
2149,250.0,2347.65625
2150,257.8125,2339.84375
2153,265.625,2316.40625
2156,261.71875,2343.75
2157,253.90625,2339.84375
2159,257.8125,2335.9375
2160,269.53125,2328.125
2164,257.8125,2332.03125
2166,261.71875,2335.9375
2167,257.8125,2335.9375
2168,253.90625,2335.9375
2172,261.71875,2328.125
2175,257.8125,2332.03125
2177,250.0,2328.125
2183,253.90625,2328.125
2184,265.625,2324.21875
2186,261.71875,2312.5
2188,265.625,2320.3125
2189,292.96875,2308.59375
2191,250.0,2320.3125
2192,265.625,2320.3125
2195,261.71875,2316.40625
2211,265.625,2316.40625
2212,269.53125,2320.3125
2216,257.8125,2324.21875
2220,265.625,2324.21875
2224,269.53125,2328.125
2225,261.71875,2355.46875
2226,269.53125,2320.3125
2235,316.40625,2363.28125
2236,308.59375,2289.0625
2238,312.5,2136.71875
2240,281.25,2378.90625
2247,1527.34375,2062.5
2253,210.9375,1769.53125
2254,277.34375,2332.03125
2260,214.84375,2281.25
2261,269.53125,2292.96875
2264,242.1875,2343.75
2267,296.875,2347.65625
2269,273.4375,2332.03125
2275,253.90625,2367.1875
2283,250.0,2386.71875
2285,250.0,2398.4375
2289,250.0,2398.4375
2295,253.90625,2386.71875
2296,261.71875,2402.34375
2302,246.09375,2386.71875
2303,250.0,2382.8125
2304,250.0,2382.8125
2314,242.1875,2363.28125
2315,246.09375,2367.1875
2318,253.90625,2371.09375
2321,246.09375,2367.1875
2323,242.1875,2375.0
2326,253.90625,2367.1875
2331,253.90625,2359.375
2333,250.0,2355.46875
2335,253.90625,2359.375
2341,246.09375,2355.46875
2346,246.09375,2359.375
2348,242.1875,2339.84375
2350,250.0,2339.84375
2355,261.71875,2339.84375
2358,265.625,2367.1875
2360,277.34375,2316.40625
2362,281.25,2261.71875
2363,269.53125,2406.25
2366,207.03125,2433.59375
2367,277.34375,2328.125
2373,265.625,2296.875
2374,3.90625,2359.375
2375,285.15625,2316.40625
2377,273.4375,2292.96875
2378,269.53125,2304.6875
2382,261.71875,2339.84375
2385,332.03125,2359.375
