,x,y
559,765.625,1109.375
562,765.625,1109.375
566,769.53125,1113.28125
568,773.4375,1117.1875
570,777.34375,1113.28125
571,777.34375,1117.1875
576,773.4375,1117.1875
579,769.53125,1117.1875
580,773.4375,1117.1875
590,757.8125,1121.09375
598,753.90625,1121.09375
604,761.71875,1128.90625
612,746.09375,1152.34375
613,726.5625,1152.34375
618,781.25,1246.09375
625,753.90625,1113.28125
629,757.8125,1101.5625
630,757.8125,1105.46875
632,757.8125,1101.5625
635,753.90625,1101.5625
638,750.0,1101.5625
640,750.0,1101.5625
642,746.09375,1101.5625
646,750.0,1097.65625
647,753.90625,1101.5625
652,753.90625,1105.46875
654,757.8125,1105.46875
655,761.71875,1101.5625
658,753.90625,1105.46875
660,757.8125,1105.46875
662,750.0,1109.375
663,750.0,1109.375
671,753.90625,1113.28125
672,750.0,1113.28125
678,750.0,1117.1875
684,750.0,1121.09375
695,753.90625,1128.90625
697,750.0,1128.90625
700,750.0,1132.8125
705,753.90625,1136.71875
713,785.15625,1148.4375
719,808.59375,1160.15625
721,234.375,1117.1875
728,781.25,1136.71875
733,789.0625,1113.28125
734,800.78125,1125.0
739,804.6875,1113.28125
744,789.0625,1101.5625
746,789.0625,1105.46875
749,796.875,1113.28125
755,789.0625,1113.28125
758,789.0625,1113.28125
759,789.0625,1117.1875
760,789.0625,1117.1875
768,792.96875,1121.09375
769,792.96875,1121.09375
774,785.15625,1128.90625
775,785.15625,1128.90625
779,785.15625,1128.90625
780,785.15625,1128.90625
785,789.0625,1132.8125
787,792.96875,1132.8125
788,792.96875,1136.71875
789,785.15625,1136.71875
792,789.0625,1140.625
799,785.15625,1148.4375
800,785.15625,1152.34375
802,785.15625,1152.34375
809,781.25,1148.4375
810,781.25,1144.53125
812,785.15625,1156.25
815,781.25,1152.34375
816,785.15625,1148.4375
821,781.25,1152.34375
823,781.25,1148.4375
824,785.15625,1156.25
835,730.46875,1167.96875
838,851.5625,1148.4375
845,781.25,1128.90625
847,789.0625,1125.0
851,785.15625,1121.09375
853,785.15625,1117.1875
856,777.34375,1105.46875
859,777.34375,1109.375
861,769.53125,1113.28125
862,769.53125,1109.375
865,773.4375,1105.46875
867,777.34375,1101.5625
876,777.34375,1097.65625
881,773.4375,1113.28125
882,773.4375,1121.09375
887,773.4375,1128.90625
894,773.4375,1132.8125
900,773.4375,1128.90625
901,773.4375,1132.8125
906,769.53125,1144.53125
912,773.4375,1148.4375
919,785.15625,1148.4375
933,785.15625,1156.25
934,781.25,1160.15625
938,781.25,1160.15625
940,781.25,1160.15625
945,785.15625,1156.25
946,777.34375,1160.15625
947,777.34375,1160.15625
949,785.15625,1160.15625
950,781.25,1164.0625
952,785.15625,1164.0625
955,785.15625,1167.96875
960,777.34375,1167.96875
961,777.34375,1164.0625
966,777.34375,1132.8125
971,765.625,1121.09375
977,773.4375,1117.1875
987,769.53125,1109.375
990,769.53125,1109.375
995,769.53125,1109.375
1000,777.34375,1105.46875
1001,773.4375,1105.46875
1004,773.4375,1101.5625
1007,769.53125,1101.5625
1008,777.34375,1105.46875
1010,777.34375,1101.5625
1011,777.34375,1105.46875
1012,777.34375,1101.5625
1015,777.34375,1105.46875
1021,777.34375,1109.375
1024,777.34375,1105.46875
1026,769.53125,1109.375
1034,769.53125,1113.28125
1036,769.53125,1117.1875
1041,773.4375,1121.09375
1042,769.53125,1121.09375
1044,769.53125,1125.0
1045,773.4375,1117.1875
1050,781.25,1125.0
1053,785.15625,1128.90625
1056,800.78125,1121.09375
1057,796.875,1125.0
1060,816.40625,1117.1875
1063,796.875,1125.0
1066,730.46875,1152.34375
1067,738.28125,1156.25
1076,742.1875,1093.75
1077,738.28125,1085.9375
1079,726.5625,1070.3125
1081,730.46875,1066.40625
1090,718.75,1066.40625
1094,718.75,1066.40625
1095,722.65625,1070.3125
1099,722.65625,1058.59375
1102,710.9375,1042.96875
1103,707.03125,1039.0625
1106,714.84375,1007.8125
1108,703.125,1035.15625
1109,699.21875,1035.15625
1113,707.03125,1039.0625
1115,703.125,1054.6875
1118,707.03125,1050.78125
1120,707.03125,1062.5
1123,714.84375,1078.125
1126,714.84375,1078.125
1127,710.9375,1097.65625
1130,710.9375,1074.21875
1133,710.9375,1078.125
1134,718.75,1089.84375
1135,714.84375,1078.125
1136,718.75,1085.9375
1137,718.75,1082.03125
1138,714.84375,1082.03125
1140,714.84375,1082.03125
1141,714.84375,1082.03125
1153,714.84375,1085.9375
1155,718.75,1074.21875
1157,710.9375,1078.125
1163,714.84375,1078.125
1164,718.75,1074.21875
1172,722.65625,1074.21875
1173,718.75,1078.125
1175,710.9375,1074.21875
1176,722.65625,1070.3125
1179,714.84375,1074.21875
1188,730.46875,1058.59375
1193,726.5625,1050.78125
1194,730.46875,1035.15625
1195,726.5625,1035.15625
1200,742.1875,1109.375
1202,710.9375,953.125
1204,781.25,1425.78125
1205,214.84375,1128.90625
1212,792.96875,1117.1875
1213,328.125,804.6875
1216,777.34375,1082.03125
1221,742.1875,1078.125
1222,750.0,1082.03125
1224,734.375,1070.3125
1237,703.125,1097.65625
1242,730.46875,1062.5
1246,726.5625,1074.21875
1247,726.5625,1074.21875
1251,730.46875,1074.21875
1254,734.375,1082.03125
1259,738.28125,1097.65625
1262,742.1875,1097.65625
1270,742.1875,1105.46875
1271,746.09375,1097.65625
1272,726.5625,1128.90625
1273,742.1875,1105.46875
1275,738.28125,1125.0
1280,746.09375,1097.65625
1288,742.1875,1105.46875
1290,742.1875,1101.5625
1291,742.1875,1101.5625
1292,742.1875,1101.5625
1293,746.09375,1105.46875
1296,742.1875,1101.5625
1298,742.1875,1097.65625
1303,742.1875,1097.65625
1306,746.09375,1093.75
1315,742.1875,1101.5625
1316,746.09375,1101.5625
1320,738.28125,1101.5625
1322,742.1875,1097.65625
1323,742.1875,1097.65625
1324,742.1875,1089.84375
1325,750.0,1054.6875
1326,738.28125,1082.03125
1327,738.28125,1085.9375
1338,285.15625,824.21875
1339,679.6875,1058.59375
1347,753.90625,1085.9375
1349,343.75,750.0
1353,730.46875,1007.8125
1361,722.65625,1031.25
1362,734.375,1003.90625
1369,343.75,781.25
1373,753.90625,1027.34375
1375,757.8125,1007.8125
1376,753.90625,1031.25
1378,359.375,769.53125
1379,359.375,777.34375
1386,781.25,1066.40625
1388,781.25,1070.3125
1389,769.53125,1082.03125
1392,773.4375,1101.5625
1399,769.53125,1097.65625
1400,769.53125,1097.65625
1404,777.34375,1113.28125
1406,777.34375,1105.46875
1409,773.4375,1121.09375
1414,773.4375,1121.09375
1417,785.15625,1125.0
1418,781.25,1128.90625
1419,777.34375,1121.09375
1422,781.25,1121.09375
1423,777.34375,1121.09375
1432,785.15625,1089.84375
1436,777.34375,1097.65625
1442,781.25,1101.5625
1445,777.34375,1101.5625
1446,773.4375,1101.5625
1447,781.25,1085.9375
1449,796.875,1058.59375
1456,753.90625,1109.375
1457,753.90625,1093.75
1469,359.375,792.96875
1472,554.6875,1183.59375
1473,253.90625,804.6875
1477,707.03125,1042.96875
1480,707.03125,1046.875
1487,687.5,1027.34375
1491,695.3125,1019.53125
1495,691.40625,1031.25
1496,695.3125,1027.34375
1500,695.3125,1031.25
1501,695.3125,1031.25
1504,691.40625,1027.34375
1505,691.40625,1027.34375
1506,691.40625,1027.34375
1512,699.21875,1046.875
1515,707.03125,1050.78125
1517,703.125,1058.59375
1518,707.03125,1062.5
1528,707.03125,1082.03125
1530,714.84375,1074.21875
1537,710.9375,1085.9375
1538,710.9375,1085.9375
1544,707.03125,1085.9375
1552,710.9375,1089.84375
1553,710.9375,1089.84375
1554,714.84375,1089.84375
1559,722.65625,1093.75
1562,726.5625,1101.5625
1564,738.28125,1085.9375
1566,730.46875,1097.65625
1569,734.375,1089.84375
1571,730.46875,1085.9375
1575,730.46875,1089.84375
1579,742.1875,1066.40625
1583,734.375,1093.75
1588,742.1875,1089.84375
1597,734.375,1082.03125
1599,714.84375,1105.46875
1601,750.0,1054.6875
1602,730.46875,1078.125
1606,738.28125,1050.78125
1609,710.9375,1042.96875
1610,714.84375,1000.0
1611,730.46875,1035.15625
1621,707.03125,1058.59375
1622,792.96875,1136.71875
1623,781.25,1078.125
1626,796.875,1097.65625
1627,773.4375,1101.5625
1628,785.15625,1089.84375
1632,328.125,781.25
1634,769.53125,1066.40625
1638,761.71875,1046.875
1640,753.90625,1042.96875
1647,753.90625,1031.25
1649,746.09375,1050.78125
1654,746.09375,1050.78125
1656,746.09375,1050.78125
1660,738.28125,1058.59375
1662,738.28125,1062.5
1665,734.375,1066.40625
1672,753.90625,1019.53125
1675,753.90625,1042.96875
1677,738.28125,1074.21875
1679,738.28125,1078.125
1681,738.28125,1078.125
1682,746.09375,1070.3125
1684,738.28125,1078.125
1688,746.09375,1074.21875
1701,742.1875,1082.03125
1702,742.1875,1085.9375
1705,750.0,1070.3125
1706,746.09375,1078.125
1712,753.90625,1082.03125
1713,746.09375,1085.9375
1715,750.0,1085.9375
1717,750.0,1097.65625
1719,757.8125,1082.03125
1720,750.0,1093.75
1723,750.0,1093.75
1730,750.0,1089.84375
1731,753.90625,1089.84375
1732,746.09375,1089.84375
1733,746.09375,1089.84375
1741,746.09375,1070.3125
1746,355.46875,750.0
1747,742.1875,1058.59375
1749,359.375,761.71875
1750,722.65625,1085.9375
1751,746.09375,1082.03125
1755,378.90625,769.53125
1756,746.09375,1304.6875
1761,300.78125,906.25
1763,722.65625,1105.46875
1769,726.5625,1117.1875
1773,726.5625,1117.1875
1779,722.65625,1121.09375
1784,703.125,1132.8125
1785,703.125,1140.625
1792,703.125,1140.625
1798,691.40625,1144.53125
1799,695.3125,1140.625
1805,679.6875,1144.53125
1809,683.59375,1152.34375
1810,683.59375,1148.4375
1813,687.5,1144.53125
1814,679.6875,1148.4375
1815,675.78125,1144.53125
1816,679.6875,1144.53125
1818,683.59375,1136.71875
1824,675.78125,1171.875
1831,832.03125,1195.3125
1832,710.9375,1132.8125
1841,765.625,1500.0
1843,816.40625,1363.28125
1845,3.90625,1500.0
1846,781.25,1128.90625
1847,750.0,1152.34375
1849,746.09375,1140.625
1851,746.09375,1136.71875
1854,757.8125,1132.8125
1856,761.71875,1132.8125
1862,769.53125,1121.09375
1864,765.625,1121.09375
1876,742.1875,1105.46875
1877,742.1875,1105.46875
1883,738.28125,1113.28125
1884,742.1875,1109.375
1887,738.28125,1109.375
1890,734.375,1109.375
1895,730.46875,1109.375
1898,730.46875,1109.375
1902,722.65625,1109.375
1906,726.5625,1113.28125
1907,718.75,1109.375
1909,707.03125,1109.375
1912,714.84375,1101.5625
1913,718.75,1109.375
1914,722.65625,1113.28125
1917,710.9375,1125.0
1918,710.9375,1113.28125
1925,703.125,1113.28125
1927,828.125,1175.78125
1937,707.03125,1152.34375
1938,875.0,1500.0
1941,308.59375,781.25
1944,781.25,1109.375
1945,800.78125,1046.875
1946,773.4375,1136.71875
1952,765.625,1082.03125
1955,761.71875,1089.84375
1957,761.71875,1089.84375
1959,757.8125,1089.84375
1960,757.8125,1093.75
1961,765.625,1093.75
1962,757.8125,1089.84375
1968,750.0,1066.40625
1972,722.65625,1074.21875
1973,722.65625,1074.21875
1974,722.65625,1078.125
1987,703.125,1078.125
1995,691.40625,1085.9375
1998,691.40625,1089.84375
2000,691.40625,1093.75
2002,695.3125,1097.65625
2003,695.3125,1093.75
2004,695.3125,1097.65625
2005,695.3125,1093.75
2006,691.40625,1093.75
2017,703.125,1113.28125
2019,699.21875,1121.09375
2022,695.3125,1121.09375
2023,699.21875,1117.1875
2025,699.21875,1121.09375
2027,695.3125,1121.09375
2028,695.3125,1113.28125
2031,695.3125,1117.1875
2032,695.3125,1121.09375
2033,691.40625,1121.09375
2034,683.59375,1125.0
2037,687.5,1113.28125
2043,695.3125,1097.65625
2048,699.21875,1125.0
2058,746.09375,1160.15625
2074,734.375,1160.15625
2078,738.28125,1156.25
2085,722.65625,1160.15625
2086,167.96875,937.5
2088,710.9375,1132.8125
2091,714.84375,1144.53125
2092,714.84375,1132.8125
2096,714.84375,1132.8125
2099,710.9375,1128.90625
2102,703.125,1128.90625
2106,703.125,1121.09375
2112,691.40625,1113.28125
2113,691.40625,1105.46875
2124,691.40625,1109.375
2128,699.21875,1113.28125
2132,695.3125,1117.1875
2134,691.40625,1113.28125
2138,695.3125,1101.5625
2139,699.21875,1109.375
2140,699.21875,1109.375
2142,703.125,1117.1875
2143,695.3125,1117.1875
2146,683.59375,1121.09375
2147,683.59375,1113.28125
2150,496.09375,1171.875
2154,839.84375,1160.15625
2155,695.3125,1117.1875
2157,82.03125,863.28125
2158,710.9375,1113.28125
2161,593.75,1191.40625
