,x,y
383,441.40625,2050.78125
1699,421.875,2039.0625
1414,457.03125,2019.53125
900,511.71875,2093.75
1200,417.96875,2152.34375
460,468.75,2019.53125
342,425.78125,2023.4375
1698,421.875,2042.96875
449,453.125,2019.53125
362,417.96875,2046.875
267,425.78125,2035.15625
502,324.21875,2093.75
789,503.90625,2066.40625
933,476.5625,2097.65625
595,472.65625,2042.96875
1833,445.3125,2109.375
927,468.75,2089.84375
982,480.46875,2085.9375
1753,394.53125,2140.625
2031,402.34375,2203.125
1218,425.78125,2109.375
2232,386.71875,2250.0
1507,441.40625,2089.84375
1828,445.3125,2121.09375
616,488.28125,1914.0625
1656,460.9375,2054.6875
784,527.34375,2074.21875
1546,441.40625,2113.28125
1769,429.6875,2128.90625
574,472.65625,2027.34375
526,421.875,2050.78125
1608,402.34375,2082.03125
840,460.9375,2109.375
995,500.0,2105.46875
1259,437.5,2062.5
831,429.6875,2105.46875
1910,355.46875,2277.34375
707,464.84375,2082.03125
1820,441.40625,2109.375
726,472.65625,2082.03125
2221,359.375,2257.8125
1367,441.40625,2066.40625
1768,457.03125,2117.1875
1748,410.15625,2136.71875
1306,296.875,2058.59375
1440,375.0,2152.34375
191,417.96875,2027.34375
929,453.125,2093.75
1071,496.09375,2089.84375
2240,394.53125,2250.0
950,476.5625,2089.84375
519,414.0625,2070.3125
1084,484.375,2082.03125
2083,347.65625,2269.53125
704,460.9375,2070.3125
327,429.6875,2011.71875
922,453.125,2074.21875
183,425.78125,2031.25
2198,316.40625,1906.25
121,382.8125,1933.59375
1223,437.5,2101.5625
1999,402.34375,2230.46875
1038,441.40625,2085.9375
263,421.875,2039.0625
1547,441.40625,2109.375
530,425.78125,2062.5
1666,429.6875,2062.5
1220,433.59375,2105.46875
864,492.1875,2101.5625
240,429.6875,2027.34375
1184,410.15625,2136.71875
1315,367.1875,2062.5
321,445.3125,2000.0
1145,304.6875,2148.4375
2124,410.15625,2242.1875
1023,500.0,2050.78125
2138,406.25,2242.1875
19,375.0,1894.53125
903,496.09375,2089.84375
1429,296.875,2132.8125
2270,363.28125,1894.53125
1225,425.78125,2101.5625
462,445.3125,2011.71875
545,453.125,2050.78125
1680,429.6875,2027.34375
1354,441.40625,2050.78125
1622,417.96875,2054.6875
605,488.28125,2035.15625
1249,429.6875,2078.125
1252,433.59375,2070.3125
700,460.9375,2066.40625
837,472.65625,2113.28125
1587,378.90625,2089.84375
2208,347.65625,2265.625
525,425.78125,2046.875
964,472.65625,2085.9375
531,429.6875,2062.5
404,371.09375,1968.75
962,468.75,2085.9375
2229,378.90625,2238.28125
1431,324.21875,2121.09375
1060,433.59375,2078.125
2177,285.15625,1957.03125
1914,355.46875,2261.71875
1128,476.5625,2050.78125
250,433.59375,2042.96875
1129,480.46875,2046.875
1799,433.59375,2148.4375
423,410.15625,1992.1875
2162,390.625,2222.65625
164,417.96875,2023.4375
410,429.6875,1984.375
579,472.65625,2031.25
188,429.6875,2031.25
1162,386.71875,2125.0
408,402.34375,1988.28125
1308,316.40625,2058.59375
1601,425.78125,2070.3125
237,441.40625,2031.25
1460,433.59375,2160.15625
427,429.6875,2000.0
1873,421.875,2085.9375
1928,375.0,2214.84375
1925,375.0,2210.9375
2069,285.15625,2269.53125
1177,398.4375,2132.8125
1607,417.96875,2078.125
1454,433.59375,2144.53125
2209,347.65625,2261.71875
863,464.84375,2101.5625
1013,496.09375,2097.65625
1577,347.65625,2105.46875
1616,410.15625,2058.59375
806,562.5,2027.34375
782,515.625,2074.21875
1498,437.5,2089.84375
2043,421.875,2175.78125
2261,402.34375,2281.25
685,468.75,2109.375
973,457.03125,2093.75
2237,390.625,2242.1875
1480,441.40625,2117.1875
1955,339.84375,2257.8125
1357,445.3125,2050.78125
280,449.21875,2031.25
2085,359.375,2269.53125
70,402.34375,2238.28125
702,460.9375,2074.21875
1007,484.375,2097.65625
613,464.84375,1992.1875
178,417.96875,2023.4375
1444,378.90625,2144.53125
1467,441.40625,2148.4375
534,421.875,2058.59375
1468,429.6875,2136.71875
2247,390.625,2246.09375
1164,390.625,2128.90625
2106,398.4375,2246.09375
1897,355.46875,2292.96875
468,464.84375,2023.4375
1978,406.25,2250.0
873,492.1875,2097.65625
1887,335.9375,2285.15625
1872,437.5,2023.4375
1281,425.78125,2027.34375
201,335.9375,2046.875
1659,433.59375,2050.78125
368,417.96875,2054.6875
2244,386.71875,2238.28125
187,425.78125,2031.25
1320,402.34375,2089.84375
689,488.28125,2105.46875
487,507.8125,2023.4375
2180,253.90625,2210.9375
1171,398.4375,2136.71875
1450,398.4375,2140.625
350,429.6875,2035.15625
2228,386.71875,2246.09375
1428,296.875,2136.71875
2062,402.34375,2191.40625
245,433.59375,2031.25
1864,425.78125,2046.875
1131,484.375,2042.96875
1014,496.09375,2097.65625
1777,437.5,2148.4375
2255,390.625,2246.09375
642,429.6875,2128.90625
1595,398.4375,2097.65625
2144,402.34375,2230.46875
1504,437.5,2093.75
1474,433.59375,2117.1875
1363,449.21875,2062.5
1275,437.5,2042.96875
1166,390.625,2132.8125
2235,382.8125,2238.28125
2259,398.4375,2257.8125
1913,359.375,2261.71875
422,453.125,1996.09375
710,457.03125,2085.9375
290,414.0625,1996.09375
1415,429.6875,2042.96875
1650,410.15625,2113.28125
412,425.78125,1992.1875
843,464.84375,2101.5625
1852,429.6875,2046.875
904,507.8125,2085.9375
1380,464.84375,2054.6875
1884,320.3125,2281.25
1745,417.96875,2128.90625
411,402.34375,1992.1875
2070,3.90625,343.75
602,476.5625,2042.96875
925,449.21875,2085.9375
778,503.90625,2070.3125
1245,429.6875,2089.84375
232,429.6875,2019.53125
2280,402.34375,1578.125
608,472.65625,2015.625
2274,363.28125,1917.96875
1811,433.59375,2136.71875
1971,367.1875,2246.09375
1296,437.5,1093.75
1936,367.1875,2210.9375
107,390.625,2234.375
2141,402.34375,2242.1875
773,480.46875,2070.3125
2223,367.1875,2257.8125
2076,296.875,2269.53125
2122,410.15625,2246.09375
1028,472.65625,2078.125
485,500.0,2027.34375
387,445.3125,2027.34375
1931,371.09375,2207.03125
1653,421.875,2093.75
905,507.8125,2070.3125
1941,359.375,2203.125
442,433.59375,2023.4375
552,449.21875,2042.96875
2137,406.25,2250.0
1366,445.3125,2066.40625
1485,449.21875,2113.28125
730,472.65625,2085.9375
603,472.65625,2039.0625
106,394.53125,2238.28125
2250,386.71875,2246.09375
1722,382.8125,2125.0
776,500.0,2070.3125
44,394.53125,2257.8125
169,414.0625,2035.15625
165,417.96875,2023.4375
1855,433.59375,2046.875
1319,375.0,2078.125
1169,394.53125,2140.625
158,425.78125,2007.8125
1628,421.875,2050.78125
631,433.59375,2132.8125
1744,390.625,2136.71875
1531,460.9375,2085.9375
1318,371.09375,2078.125
1135,527.34375,2035.15625
1604,398.4375,2085.9375
1992,406.25,2230.46875
1340,421.875,2085.9375
2002,398.4375,2226.5625
1808,445.3125,2144.53125
446,433.59375,2019.53125
1814,433.59375,2132.8125
1294,425.78125,2039.0625
1069,484.375,2089.84375
369,417.96875,2054.6875
207,394.53125,2027.34375
996,492.1875,2097.65625
720,476.5625,2089.84375
276,445.3125,2039.0625
478,472.65625,2019.53125
1763,421.875,2125.0
2178,320.3125,1363.28125
1058,433.59375,2078.125
1950,378.90625,2195.3125
1413,417.96875,2054.6875
2265,378.90625,2296.875
1874,406.25,2070.3125
1817,437.5,2121.09375
32,394.53125,2273.4375
1047,433.59375,2085.9375
1272,425.78125,2042.96875
1831,433.59375,2113.28125
329,433.59375,2015.625
1188,410.15625,2132.8125
1812,441.40625,2128.90625
1642,414.0625,2097.65625
1298,433.59375,2210.9375
199,355.46875,2035.15625
1772,429.6875,2121.09375
1654,453.125,2082.03125
1095,492.1875,2070.3125
1592,398.4375,2093.75
738,457.03125,2074.21875
1113,488.28125,2062.5
1012,492.1875,2097.65625
724,468.75,2085.9375
1004,484.375,2117.1875
2290,1675.78125,2125.0
339,406.25,2015.625
1602,406.25,2085.9375
1858,429.6875,2035.15625
2105,398.4375,2242.1875
1238,437.5,2089.84375
539,445.3125,2054.6875
125,390.625,1945.3125
1882,316.40625,2289.0625
1905,351.5625,2289.0625
2035,398.4375,2199.21875
1152,355.46875,2136.71875
2145,402.34375,2234.375
1957,386.71875,2199.21875
420,414.0625,1996.09375
845,437.5,2093.75
1949,371.09375,2179.6875
1056,472.65625,2089.84375
1725,390.625,2117.1875
235,441.40625,2027.34375
1704,421.875,2023.4375
11,335.9375,1921.875
118,1082.03125,2296.875
1073,488.28125,2085.9375
365,417.96875,2050.78125
1243,441.40625,2082.03125
236,429.6875,2023.4375
1819,445.3125,2125.0
1568,277.34375,2109.375
1207,417.96875,2140.625
228,429.6875,2019.53125
615,476.5625,1941.40625
2059,457.03125,2089.84375
1948,367.1875,2183.59375
2202,332.03125,2281.25
149,425.78125,1984.375
741,472.65625,2078.125
1293,449.21875,2007.8125
1215,425.78125,2117.1875
324,445.3125,2003.90625
1652,429.6875,2097.65625
1147,371.09375,2097.65625
1942,355.46875,2203.125
796,503.90625,2050.78125
1675,429.6875,2039.0625
988,488.28125,2101.5625
1484,437.5,2101.5625
763,472.65625,2074.21875
37,394.53125,2265.625
377,429.6875,2046.875
1536,437.5,2105.46875
31,386.71875,2273.4375
703,457.03125,2066.40625
854,449.21875,2097.65625
2203,328.125,2289.0625
1964,300.78125,2273.4375
1373,445.3125,2074.21875
2266,363.28125,2285.15625
2212,355.46875,2281.25
686,476.5625,2125.0
849,472.65625,2105.46875
354,417.96875,2035.15625
821,421.875,2093.75
759,472.65625,2078.125
1091,457.03125,2078.125
131,414.0625,1941.40625
2033,390.625,2203.125
828,453.125,2121.09375
92,390.625,2253.90625
1893,355.46875,2285.15625
1463,421.875,2152.34375
943,476.5625,2089.84375
555,457.03125,2042.96875
1198,417.96875,2156.25
400,375.0,1972.65625
1900,351.5625,2281.25
102,394.53125,2246.09375
83,394.53125,2253.90625
1712,425.78125,2023.4375
475,468.75,2019.53125
2135,402.34375,2246.09375
675,425.78125,2101.5625
99,382.8125,2246.09375
1598,402.34375,2085.9375
554,453.125,2042.96875
1395,437.5,2066.40625
802,546.875,2035.15625
1714,414.0625,2023.4375
991,492.1875,2097.65625
186,429.6875,2027.34375
2282,3.90625,414.0625
942,476.5625,2085.9375
1848,433.59375,2078.125
1894,347.65625,2273.4375
292,402.34375,1996.09375
71,394.53125,2234.375
1121,488.28125,2058.59375
1518,441.40625,2109.375
1134,519.53125,2054.6875
2248,390.625,2250.0
299,390.625,1992.1875
2168,390.625,2253.90625
392,468.75,1964.84375
2014,394.53125,2222.65625
908,500.0,2058.59375
286,449.21875,2000.0
54,398.4375,2253.90625
663,421.875,2109.375
84,394.53125,2242.1875
981,480.46875,2089.84375
1757,429.6875,2121.09375
1486,460.9375,2105.46875
1803,445.3125,2148.4375
992,500.0,2105.46875
160,417.96875,2015.625
619,425.78125,2109.375
1310,332.03125,2054.6875
1669,421.875,2046.875
429,433.59375,2011.71875
1976,371.09375,2281.25
777,515.625,2070.3125
380,425.78125,2050.78125
133,406.25,1941.40625
271,441.40625,2042.96875
810,449.21875,2101.5625
1988,402.34375,2242.1875
750,476.5625,2078.125
1390,453.125,2062.5
283,457.03125,2023.4375
566,464.84375,2031.25
1477,453.125,2109.375
772,472.65625,2070.3125
220,421.875,2015.625
1371,445.3125,2078.125
334,414.0625,2019.53125
2188,277.34375,2285.15625
1280,421.875,2035.15625
1201,441.40625,2167.96875
934,476.5625,2089.84375
49,394.53125,2250.0
1838,425.78125,2117.1875
1742,390.625,2128.90625
1935,371.09375,2207.03125
391,468.75,1992.1875
2283,359.375,882.8125
1907,347.65625,2285.15625
2236,390.625,2250.0
46,398.4375,2257.8125
1374,445.3125,2074.21875
2078,332.03125,2281.25
2097,386.71875,2265.625
261,433.59375,2039.0625
1933,363.28125,2214.84375
1701,425.78125,2042.96875
458,457.03125,2015.625
123,386.71875,1937.5
604,484.375,2035.15625
1388,453.125,2054.6875
384,445.3125,2042.96875
241,433.59375,2031.25
888,496.09375,2082.03125
428,437.5,2011.71875
1471,429.6875,2132.8125
558,453.125,2042.96875
711,457.03125,2082.03125
1606,402.34375,2085.9375
751,480.46875,2078.125
2245,390.625,2242.1875
417,421.875,1996.09375
56,402.34375,2250.0
1331,390.625,2082.03125
1205,417.96875,2148.4375
375,421.875,2050.78125
2194,300.78125,1933.59375
745,472.65625,2078.125
296,367.1875,2003.90625
2065,632.8125,1617.1875
959,472.65625,2089.84375
1381,464.84375,2054.6875
1311,339.84375,2058.59375
1449,406.25,2136.71875
1190,425.78125,2132.8125
930,457.03125,2082.03125
835,464.84375,2117.1875
1594,406.25,2097.65625
2119,402.34375,2253.90625
93,394.53125,2250.0
1824,437.5,2132.8125
231,425.78125,2019.53125
1561,433.59375,2292.96875
533,421.875,2062.5
639,429.6875,2132.8125
2037,394.53125,2199.21875
1237,429.6875,2089.84375
6,289.0625,1972.65625
1110,519.53125,2074.21875
1137,339.84375,2140.625
1325,375.0,2101.5625
1859,453.125,2042.96875
2149,402.34375,2226.5625
766,472.65625,2074.21875
72,398.4375,2246.09375
5,285.15625,1886.71875
490,476.5625,2023.4375
792,527.34375,2066.40625
1433,320.3125,2140.625
2249,390.625,2238.28125
764,468.75,2074.21875
91,394.53125,2253.90625
1041,460.9375,2093.75
2045,382.8125,2207.03125
2050,394.53125,2207.03125
544,453.125,2054.6875
1822,441.40625,2125.0
1487,433.59375,2105.46875
2143,406.25,2238.28125
94,386.71875,2257.8125
2195,3.90625,347.65625
142,425.78125,1960.9375
2286,378.90625,1917.96875
1573,300.78125,2121.09375
2010,402.34375,2218.75
698,476.5625,2058.59375
771,464.84375,2062.5
1969,343.75,2273.4375
1791,425.78125,2140.625
1951,351.5625,2203.125
2164,390.625,2230.46875
2170,355.46875,2273.4375
1146,289.0625,2195.3125
1136,515.625,2015.625
879,468.75,2085.9375
1916,363.28125,2253.90625
1542,457.03125,2117.1875
1032,464.84375,2085.9375
747,457.03125,2070.3125
2258,394.53125,2250.0
1446,421.875,2121.09375
1823,445.3125,2125.0
1818,445.3125,2117.1875
173,425.78125,2031.25
2095,382.8125,2273.4375
1109,507.8125,2074.21875
770,476.5625,2070.3125
50,402.34375,2253.90625
665,441.40625,2117.1875
1427,281.25,2132.8125
2012,402.34375,2226.5625
3,281.25,2289.0625
1251,433.59375,2070.3125
510,359.375,2089.84375
2271,371.09375,1910.15625
344,433.59375,2027.34375
1400,441.40625,2070.3125
1478,433.59375,2113.28125
556,453.125,2042.96875
1404,429.6875,2062.5
310,406.25,1996.09375
14,351.5625,1898.4375
885,496.09375,2085.9375
1180,402.34375,2125.0
1939,367.1875,2203.125
628,433.59375,2125.0
467,460.9375,2019.53125
944,460.9375,2089.84375
9,312.5,1917.96875
1441,398.4375,2136.71875
353,417.96875,2031.25
22,382.8125,2289.0625
848,449.21875,2105.46875
1175,394.53125,2132.8125
1629,417.96875,2054.6875
1966,312.5,2269.53125
1758,433.59375,2089.84375
90,386.71875,2257.8125
886,484.375,2082.03125
1369,445.3125,2074.21875
1829,437.5,2125.0
1846,445.3125,2082.03125
1774,433.59375,2132.8125
593,488.28125,2042.96875
1952,406.25,1074.21875
578,468.75,2027.34375
225,425.78125,2015.625
538,453.125,2054.6875
1276,433.59375,2046.875
718,468.75,2089.84375
229,417.96875,2011.71875
737,468.75,2082.03125
2021,402.34375,2207.03125
581,468.75,2023.4375
376,425.78125,2046.875
57,402.34375,2246.09375
1370,441.40625,2074.21875
1483,433.59375,2105.46875
16,367.1875,1925.78125
421,410.15625,1996.09375
1011,480.46875,2089.84375
1046,472.65625,2093.75
1437,347.65625,2144.53125
627,425.78125,2117.1875
1847,449.21875,2074.21875
1968,343.75,2265.625
1368,441.40625,2070.3125
1990,398.4375,2234.375
816,449.21875,2113.28125
1895,355.46875,2281.25
2184,261.71875,1898.4375
2146,402.34375,2226.5625
358,417.96875,2042.96875
1535,433.59375,2101.5625
82,398.4375,2253.90625
1287,425.78125,2019.53125
553,453.125,2039.0625
1077,464.84375,2089.84375
2046,402.34375,2214.84375
1705,414.0625,2035.15625
2285,367.1875,1699.21875
1825,445.3125,2128.90625
557,472.65625,2042.96875
95,390.625,2246.09375
1115,507.8125,2070.3125
1760,417.96875,2097.65625
591,468.75,2039.0625
1879,292.96875,2296.875
1790,457.03125,2132.8125
1794,429.6875,2148.4375
1111,507.8125,2074.21875
666,437.5,2121.09375
1228,441.40625,2093.75
916,468.75,2078.125
151,425.78125,1988.28125
2267,367.1875,2296.875
2185,332.03125,1410.15625
1509,441.40625,2089.84375
1703,421.875,2031.25
684,484.375,2117.1875
1283,429.6875,2019.53125
1416,421.875,2039.0625
696,515.625,2058.59375
1981,375.0,2265.625
326,429.6875,2007.8125
2038,382.8125,2203.125
503,332.03125,2101.5625
671,445.3125,2113.28125
407,410.15625,1988.28125
1678,429.6875,2031.25
317,414.0625,2003.90625
2287,402.34375,785.15625
2163,394.53125,2218.75
206,382.8125,2031.25
562,460.9375,2042.96875
171,421.875,2027.34375
1738,382.8125,2136.71875
2159,398.4375,2230.46875
2140,406.25,2234.375
1278,425.78125,2042.96875
1202,433.59375,2132.8125
971,472.65625,2085.9375
470,460.9375,2019.53125
2201,320.3125,2292.96875
1391,445.3125,2050.78125
938,449.21875,2093.75
1503,441.40625,2093.75
1661,429.6875,2054.6875
1301,460.9375,2085.9375
884,453.125,2074.21875
1692,429.6875,2042.96875
1827,441.40625,2125.0
735,468.75,2082.03125
291,386.71875,2007.8125
2001,406.25,2230.46875
2220,375.0,2265.625
1802,433.59375,2148.4375
190,433.59375,2027.34375
960,453.125,2093.75
1569,246.09375,2089.84375
1123,515.625,2066.40625
2224,375.0,2250.0
527,433.59375,2058.59375
911,460.9375,2054.6875
295,375.0,2011.71875
196,433.59375,1992.1875
1781,421.875,2144.53125
1986,398.4375,2250.0
1926,367.1875,2210.9375
51,394.53125,2242.1875
2174,1722.65625,2253.90625
1473,433.59375,2125.0
1697,421.875,2054.6875
1632,449.21875,2062.5
122,382.8125,1933.59375
1043,457.03125,2089.84375
262,425.78125,2039.0625
1837,437.5,2128.90625
667,433.59375,2113.28125
1125,488.28125,2062.5
1559,457.03125,2062.5
1585,378.90625,2097.65625
644,425.78125,2121.09375
1779,429.6875,2152.34375
244,433.59375,2035.15625
1051,437.5,2085.9375
1946,375.0,2187.5
670,441.40625,2117.1875
192,429.6875,2027.34375
39,394.53125,2261.71875
298,375.0,1992.1875
2058,398.4375,2199.21875
1424,402.34375,2097.65625
399,363.28125,1968.75
1700,425.78125,2039.0625
1856,441.40625,2035.15625
1263,437.5,2054.6875
2077,308.59375,2269.53125
2161,386.71875,2222.65625
1813,433.59375,2132.8125
1885,324.21875,2285.15625
1221,433.59375,2105.46875
1192,421.875,2136.71875
1609,417.96875,2078.125
1975,359.375,2269.53125
1445,394.53125,2144.53125
512,359.375,2070.3125
1555,437.5,2070.3125
528,433.59375,2062.5
277,445.3125,2031.25
2127,402.34375,2242.1875
878,472.65625,2089.84375
1079,468.75,2082.03125
1194,414.0625,2136.71875
1321,398.4375,2085.9375
780,519.53125,2074.21875
1743,390.625,2132.8125
1343,457.03125,2062.5
1436,378.90625,2148.4375
1979,371.09375,2261.71875
634,433.59375,2132.8125
870,496.09375,2097.65625
42,394.53125,2265.625
1144,308.59375,2113.28125
293,375.0,2011.71875
1638,414.0625,2078.125
154,429.6875,2000.0
607,476.5625,2039.0625
303,394.53125,1976.5625
472,476.5625,2023.4375
2276,406.25,1957.03125
839,472.65625,2113.28125
1706,417.96875,2019.53125
721,457.03125,2078.125
1996,398.4375,2230.46875
459,476.5625,2019.53125
1554,457.03125,2058.59375
2081,335.9375,2261.71875
1615,414.0625,2066.40625
805,1917.96875,2242.1875
712,449.21875,2078.125
1754,417.96875,2144.53125
1576,343.75,2097.65625
1488,433.59375,2105.46875
1869,421.875,2050.78125
1274,433.59375,2039.0625
874,484.375,2093.75
1832,441.40625,2125.0
0,285.15625,2269.53125
1888,335.9375,2296.875
643,433.59375,2132.8125
830,449.21875,2117.1875
975,476.5625,2089.84375
546,429.6875,2042.96875
1219,437.5,2101.5625
966,472.65625,2089.84375
798,507.8125,2058.59375
386,445.3125,2035.15625
282,453.125,2027.34375
529,429.6875,2066.40625
367,414.0625,2050.78125
1843,421.875,2097.65625
889,484.375,2078.125
1809,437.5,2136.71875
2121,402.34375,2253.90625
2222,386.71875,2253.90625
1210,417.96875,2132.8125
2023,398.4375,2207.03125
79,394.53125,2242.1875
4,285.15625,2292.96875
1065,457.03125,2085.9375
2027,398.4375,2214.84375
1105,503.90625,2070.3125
135,421.875,1937.5
508,339.84375,2089.84375
254,433.59375,2042.96875
114,378.90625,2269.53125
1417,417.96875,2027.34375
172,429.6875,2035.15625
1410,433.59375,2062.5
1074,484.375,2089.84375
1683,429.6875,2031.25
1552,437.5,2066.40625
1312,371.09375,2054.6875
872,480.46875,2097.65625
1670,445.3125,2042.96875
96,390.625,2246.09375
1892,359.375,2277.34375
496,488.28125,2003.90625
1085,488.28125,2078.125
697,453.125,2066.40625
1784,421.875,2152.34375
978,480.46875,2093.75
1500,433.59375,2089.84375
477,468.75,2015.625
1240,425.78125,2089.84375
